투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
금융투자,11231,17554,6323,547000400,868891700,321891300,20240206,000990,DB하이텍
보험,976,18,-958,48217550,894600,-47322950,20240206,000990,DB하이텍
투신,106,1492,1386,5262150,74293650,69031500,20240206,000990,DB하이텍
사모,796,2912,2116,39399950,145185850,105785900,20240206,000990,DB하이텍
은행,0,0,0,0,0,0,20240206,000990,DB하이텍
기타금융,6,3,-3,298050,147400,-150650,20240206,000990,DB하이텍
연기금 등,29132,11987,-17145,1434767300,589545450,-845221850,20240206,000990,DB하이텍
기관합계,42247,33966,-8281,2074945400,1678958650,-395986750,20240206,000990,DB하이텍
기타법인,757,4465,3708,36940100,215242650,178302550,20240206,000990,DB하이텍
개인,149584,144600,-4984,7370262850,7087675800,-282587050,20240206,000990,DB하이텍
외국인,65212,73588,8376,3188749400,3631422450,442673050,20240206,000990,DB하이텍
기타외국인,61,1242,1181,3025700,60623900,57598200,20240206,000990,DB하이텍
전체,257861,257861,0,12673923450,12673923450,0,20240206,000990,DB하이텍
금융투자,1641,233,-1408,46952500,6612250,-40340250,20240206,001530,DI동일
보험,0,0,0,0,0,0,20240206,001530,DI동일
투신,0,2044,2044,0,58452850,58452850,20240206,001530,DI동일
사모,238,3200,2962,6792650,91511650,84719000,20240206,001530,DI동일
은행,0,0,0,0,0,0,20240206,001530,DI동일
기타금융,0,0,0,0,0,0,20240206,001530,DI동일
연기금 등,0,572,572,0,16342350,16342350,20240206,001530,DI동일
기관합계,1879,6049,4170,53745150,172919100,119173950,20240206,001530,DI동일
기타법인,0,10501,10501,0,300543400,300543400,20240206,001530,DI동일
개인,69052,59510,-9542,1973684750,1698625350,-275059400,20240206,001530,DI동일
외국인,26727,21609,-5118,761344100,617001850,-144342250,20240206,001530,DI동일
기타외국인,11,0,-11,315700,0,-315700,20240206,001530,DI동일
전체,97669,97669,0,2789089700,2789089700,0,20240206,001530,DI동일
금융투자,341,422,81,9394650,11722350,2327700,20240206,000215,DL우
보험,0,0,0,0,0,0,20240206,000215,DL우
투신,0,0,0,0,0,0,20240206,000215,DL우
사모,0,0,0,0,0,0,20240206,000215,DL우
은행,0,0,0,0,0,0,20240206,000215,DL우
기타금융,0,0,0,0,0,0,20240206,000215,DL우
연기금 등,0,0,0,0,0,0,20240206,000215,DL우
기관합계,341,422,81,9394650,11722350,2327700,20240206,000215,DL우
기타법인,29,0,-29,806200,0,-806200,20240206,000215,DL우
개인,844,782,-62,23376500,21583350,-1793150,20240206,000215,DL우
외국인,20,30,10,555150,826800,271650,20240206,000215,DL우
기타외국인,0,0,0,0,0,0,20240206,000215,DL우
전체,1234,1234,0,34132500,34132500,0,20240206,000215,DL우
금융투자,7466,6942,-524,429007400,398486900,-30520500,20240206,000210,DL
보험,1021,517,-504,58788300,29593300,-29195000,20240206,000210,DL
투신,2365,10824,8459,135440400,623059400,487619000,20240206,000210,DL
사모,7855,1257,-6598,451650300,72820800,-378829500,20240206,000210,DL
은행,0,0,0,0,0,0,20240206,000210,DL
기타금융,3,0,-3,173400,0,-173400,20240206,000210,DL
연기금 등,13252,12538,-714,762648900,724551300,-38097600,20240206,000210,DL
기관합계,31962,32078,116,1837708700,1848511700,10803000,20240206,000210,DL
기타법인,624,100,-524,35880000,5720000,-30160000,20240206,000210,DL
개인,18848,9810,-9038,1084025500,561716500,-522309000,20240206,000210,DL
외국인,25709,35141,9432,1478295800,2019165400,540869600,20240206,000210,DL
기타외국인,0,14,14,0,796400,796400,20240206,000210,DL
전체,77143,77143,0,4435910000,4435910000,0,20240206,000210,DL
금융투자,139,573,434,2781710,11454250,8672540,20240206,37550K,DL이앤씨우
보험,0,0,0,0,0,0,20240206,37550K,DL이앤씨우
투신,0,0,0,0,0,0,20240206,37550K,DL이앤씨우
사모,0,0,0,0,0,0,20240206,37550K,DL이앤씨우
은행,0,0,0,0,0,0,20240206,37550K,DL이앤씨우
기타금융,0,0,0,0,0,0,20240206,37550K,DL이앤씨우
연기금 등,0,0,0,0,0,0,20240206,37550K,DL이앤씨우
기관합계,139,573,434,2781710,11454250,8672540,20240206,37550K,DL이앤씨우
기타법인,0,0,0,0,0,0,20240206,37550K,DL이앤씨우
개인,2260,1199,-1061,45101970,23882490,-21219480,20240206,37550K,DL이앤씨우
외국인,204,831,627,4088690,16635630,12546940,20240206,37550K,DL이앤씨우
기타외국인,0,0,0,0,0,0,20240206,37550K,DL이앤씨우
전체,2603,2603,0,51972370,51972370,0,20240206,37550K,DL이앤씨우
금융투자,701,333,-368,17524000,8311000,-9213000,20240206,37550L,DL이앤씨2우(전환)
보험,0,0,0,0,0,0,20240206,37550L,DL이앤씨2우(전환)
투신,0,0,0,0,0,0,20240206,37550L,DL이앤씨2우(전환)
사모,0,0,0,0,0,0,20240206,37550L,DL이앤씨2우(전환)
은행,0,0,0,0,0,0,20240206,37550L,DL이앤씨2우(전환)
기타금융,0,0,0,0,0,0,20240206,37550L,DL이앤씨2우(전환)
연기금 등,0,0,0,0,0,0,20240206,37550L,DL이앤씨2우(전환)
기관합계,701,333,-368,17524000,8311000,-9213000,20240206,37550L,DL이앤씨2우(전환)
기타법인,0,0,0,0,0,0,20240206,37550L,DL이앤씨2우(전환)
개인,1064,1699,635,26485250,42340200,15854950,20240206,37550L,DL이앤씨2우(전환)
외국인,340,73,-267,8457150,1815200,-6641950,20240206,37550L,DL이앤씨2우(전환)
기타외국인,0,0,0,0,0,0,20240206,37550L,DL이앤씨2우(전환)
전체,2105,2105,0,52466400,52466400,0,20240206,37550L,DL이앤씨2우(전환)
금융투자,19042,10291,-8751,723582150,391711800,-331870350,20240206,375500,DL이앤씨
보험,3232,4454,1222,123069600,169616850,46547250,20240206,375500,DL이앤씨
투신,1672,1972,300,63426500,75237500,11811000,20240206,375500,DL이앤씨
사모,21082,442,-20640,802156900,16844950,-785311950,20240206,375500,DL이앤씨
은행,0,0,0,0,0,0,20240206,375500,DL이앤씨
기타금융,16,459,443,608700,17499600,16890900,20240206,375500,DL이앤씨
연기금 등,28270,8074,-20196,1071473000,307688000,-763785000,20240206,375500,DL이앤씨
기관합계,73314,25692,-47622,2784316850,978598700,-1805718150,20240206,375500,DL이앤씨
기타법인,7311,516,-6795,278287650,19551000,-258736650,20240206,375500,DL이앤씨
개인,44913,86364,41451,1711365700,3284674950,1573309250,20240206,375500,DL이앤씨
외국인,46402,59460,13058,1768425100,2263073450,494648350,20240206,375500,DL이앤씨
기타외국인,92,0,-92,3502800,0,-3502800,20240206,375500,DL이앤씨
전체,172032,172032,0,6545898100,6545898100,0,20240206,375500,DL이앤씨
금융투자,980,970,-10,4285635,4241260,-44375,20240206,155660,DSR
보험,0,0,0,0,0,0,20240206,155660,DSR
투신,0,0,0,0,0,0,20240206,155660,DSR
사모,0,0,0,0,0,0,20240206,155660,DSR
은행,0,0,0,0,0,0,20240206,155660,DSR
기타금융,0,0,0,0,0,0,20240206,155660,DSR
연기금 등,0,3122,3122,0,13722650,13722650,20240206,155660,DSR
기관합계,980,4092,3112,4285635,17963910,13678275,20240206,155660,DSR
기타법인,0,0,0,0,0,0,20240206,155660,DSR
개인,16603,13229,-3374,72786650,57958625,-14828025,20240206,155660,DSR
외국인,300,562,262,1313710,2463460,1149750,20240206,155660,DSR
기타외국인,0,0,0,0,0,0,20240206,155660,DSR
전체,17883,17883,0,78385995,78385995,0,20240206,155660,DSR
금융투자,11,1,-10,46310,4205,-42105,20240206,069730,DSR제강
보험,0,0,0,0,0,0,20240206,069730,DSR제강
투신,0,623,623,0,2622980,2622980,20240206,069730,DSR제강
사모,0,0,0,0,0,0,20240206,069730,DSR제강
은행,0,0,0,0,0,0,20240206,069730,DSR제강
기타금융,0,0,0,0,0,0,20240206,069730,DSR제강
연기금 등,0,0,0,0,0,0,20240206,069730,DSR제강
기관합계,11,624,613,46310,2627185,2580875,20240206,069730,DSR제강
기타법인,0,0,0,0,0,0,20240206,069730,DSR제강
개인,15171,19683,4512,63810930,82778610,18967680,20240206,069730,DSR제강
외국인,6547,1422,-5125,27506685,5958130,-21548555,20240206,069730,DSR제강
기타외국인,0,0,0,0,0,0,20240206,069730,DSR제강
전체,21729,21729,0,91363925,91363925,0,20240206,069730,DSR제강
금융투자,11,0,-11,1923800,0,-1923800,20240206,017860,DS단석
보험,0,0,0,0,0,0,20240206,017860,DS단석
투신,0,1,1,0,178900,178900,20240206,017860,DS단석
사모,650,0,-650,118386100,0,-118386100,20240206,017860,DS단석
은행,0,0,0,0,0,0,20240206,017860,DS단석
기타금융,0,0,0,0,0,0,20240206,017860,DS단석
연기금 등,0,58,58,0,10417000,10417000,20240206,017860,DS단석
기관합계,661,59,-602,120309900,10595900,-109714000,20240206,017860,DS단석
기타법인,446,1978,1532,81027000,356867600,275840600,20240206,017860,DS단석
개인,112388,116378,3990,20341482100,21049421400,707939300,20240206,017860,DS단석
외국인,21039,15971,-5068,3783911500,2882626400,-901285100,20240206,017860,DS단석
기타외국인,77,225,148,13867200,41086400,27219200,20240206,017860,DS단석
전체,134611,134611,0,24340597700,24340597700,0,20240206,017860,DS단석
금융투자,1346,1188,-158,86705100,76633500,-10071600,20240206,017940,E1
보험,0,0,0,0,0,0,20240206,017940,E1
투신,0,0,0,0,0,0,20240206,017940,E1
사모,0,591,591,0,38278700,38278700,20240206,017940,E1
은행,439,0,-439,28420800,0,-28420800,20240206,017940,E1
기타금융,1,1,0,64300,64400,100,20240206,017940,E1
연기금 등,0,75,75,0,4822400,4822400,20240206,017940,E1
기관합계,1786,1855,69,115190200,119799000,4608800,20240206,017940,E1
기타법인,1023,89,-934,65999700,5756100,-60243600,20240206,017940,E1
개인,11583,15311,3728,746580900,986964000,240383100,20240206,017940,E1
외국인,10368,7505,-2863,669219600,484471300,-184748300,20240206,017940,E1
기타외국인,0,0,0,0,0,0,20240206,017940,E1
전체,24760,24760,0,1596990400,1596990400,0,20240206,017940,E1
금융투자,11735,62620,50885,45592210,243511295,197919085,20240206,365550,ESR켄달스퀘어리츠
보험,0,0,0,0,0,0,20240206,365550,ESR켄달스퀘어리츠
투신,4611,8845,4234,17985395,34464470,16479075,20240206,365550,ESR켄달스퀘어리츠
사모,4579,70000,65421,17860600,272821595,254960995,20240206,365550,ESR켄달스퀘어리츠
