투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
기관합계,29700,5727,-23973,4174426200,806910100,-3367516100,20240201,282330,BGF리테일
기타법인,4,0,-4,569700,0,-569700,20240201,282330,BGF리테일
개인,8441,9521,1080,1192085600,1342020200,149934600,20240201,282330,BGF리테일
외국인,11343,34342,22999,1600441200,4832883700,3232442500,20240201,282330,BGF리테일
기타외국인,105,3,-102,14710500,419200,-14291300,20240201,282330,BGF리테일
전체,49593,49593,0,6982233200,6982233200,0,20240201,282330,BGF리테일
금융투자,46460,45648,-812,183206380,179828705,-3377675,20240201,027410,BGF
보험,0,0,0,0,0,0,20240201,027410,BGF
투신,0,22831,22831,0,90843690,90843690,20240201,027410,BGF
사모,0,11035,11035,0,43063365,43063365,20240201,027410,BGF
은행,40,0,-40,155200,0,-155200,20240201,027410,BGF
기타금융,0,0,0,0,0,0,20240201,027410,BGF
연기금 등,0,10074,10074,0,39339050,39339050,20240201,027410,BGF
기관합계,46500,89588,43088,183361580,353074810,169713230,20240201,027410,BGF
기타법인,3674,524,-3150,14207350,2045495,-12161855,20240201,027410,BGF
개인,652631,464043,-188588,2576714540,1832873660,-743840880,20240201,027410,BGF
외국인,48376,192679,144303,187884805,756695865,568811060,20240201,027410,BGF
기타외국인,82,4429,4347,327610,17806055,17478445,20240201,027410,BGF
전체,751263,751263,0,2962495885,2962495885,0,20240201,027410,BGF
금융투자,129656,552299,422643,1022451830,4356353310,3333901480,20240201,138930,BNK금융지주
보험,1378,9480,8102,10915940,74967350,64051410,20240201,138930,BNK금융지주
투신,11854,346990,335136,92988400,2748008560,2655020160,20240201,138930,BNK금융지주
사모,15130,405735,390605,119595910,3212912010,3093316100,20240201,138930,BNK금융지주
은행,0,0,0,0,0,0,20240201,138930,BNK금융지주
기타금융,1,4893,4892,7830,38672400,38664570,20240201,138930,BNK금융지주
연기금 등,6463,65087,58624,50787150,513227230,462440080,20240201,138930,BNK금융지주
기관합계,164482,1384484,1220002,1296747060,10944140860,9647393800,20240201,138930,BNK금융지주
기타법인,288895,29866,-259029,2283553800,235832450,-2047721350,20240201,138930,BNK금융지주
개인,3286498,2018286,-1268212,25856750310,15858721400,-9998028910,20240201,138930,BNK금융지주
외국인,731725,1041038,309313,5761173460,8175655910,2414482450,20240201,138930,BNK금융지주
기타외국인,3217,1143,-2074,25106250,8980260,-16125990,20240201,138930,BNK금융지주
전체,4474817,4474817,0,35223330880,35223330880,0,20240201,138930,BNK금융지주
금융투자,10,0,-10,1424600,0,-1424600,20240201,001465,BYC우
보험,0,0,0,0,0,0,20240201,001465,BYC우
투신,0,0,0,0,0,0,20240201,001465,BYC우
사모,0,0,0,0,0,0,20240201,001465,BYC우
은행,0,0,0,0,0,0,20240201,001465,BYC우
기타금융,0,0,0,0,0,0,20240201,001465,BYC우
연기금 등,0,0,0,0,0,0,20240201,001465,BYC우
기관합계,10,0,-10,1424600,0,-1424600,20240201,001465,BYC우
기타법인,0,0,0,0,0,0,20240201,001465,BYC우
개인,295,305,10,42254400,43679000,1424600,20240201,001465,BYC우
외국인,0,0,0,0,0,0,20240201,001465,BYC우
기타외국인,0,0,0,0,0,0,20240201,001465,BYC우
전체,305,305,0,43679000,43679000,0,20240201,001465,BYC우
금융투자,5,4,-1,2173000,1739000,-434000,20240201,001460,BYC
보험,0,0,0,0,0,0,20240201,001460,BYC
투신,0,0,0,0,0,0,20240201,001460,BYC
사모,0,0,0,0,0,0,20240201,001460,BYC
은행,0,0,0,0,0,0,20240201,001460,BYC
기타금융,0,0,0,0,0,0,20240201,001460,BYC
연기금 등,0,231,231,0,100641500,100641500,20240201,001460,BYC
기관합계,5,235,230,2173000,102380500,100207500,20240201,001460,BYC
기타법인,1,0,-1,437500,0,-437500,20240201,001460,BYC
개인,494,262,-232,214039000,112984500,-101054500,20240201,001460,BYC
외국인,2,5,3,872000,2156500,1284500,20240201,001460,BYC
기타외국인,0,0,0,0,0,0,20240201,001460,BYC
전체,502,502,0,217521500,217521500,0,20240201,001460,BYC
금융투자,220,612,392,11068600,31395800,20327200,20240201,001045,CJ우
보험,0,95,95,0,4847900,4847900,20240201,001045,CJ우
투신,0,0,0,0,0,0,20240201,001045,CJ우
사모,0,0,0,0,0,0,20240201,001045,CJ우
은행,0,0,0,0,0,0,20240201,001045,CJ우
기타금융,0,0,0,0,0,0,20240201,001045,CJ우
연기금 등,0,0,0,0,0,0,20240201,001045,CJ우
기관합계,220,707,487,11068600,36243700,25175100,20240201,001045,CJ우
기타법인,79,271,192,4039200,13858200,9819000,20240201,001045,CJ우
개인,4899,3961,-938,248929250,200745150,-48184100,20240201,001045,CJ우
외국인,23,282,259,1178200,14368200,13190000,20240201,001045,CJ우
기타외국인,0,0,0,0,0,0,20240201,001045,CJ우
전체,5221,5221,0,265215250,265215250,0,20240201,001045,CJ우
금융투자,3170,16532,13362,243062300,1268927300,1025865000,20240201,00104K,CJ4우(전환)
보험,0,0,0,0,0,0,20240201,00104K,CJ4우(전환)
투신,0,217,217,0,16416300,16416300,20240201,00104K,CJ4우(전환)
사모,0,0,0,0,0,0,20240201,00104K,CJ4우(전환)
은행,0,0,0,0,0,0,20240201,00104K,CJ4우(전환)
기타금융,0,0,0,0,0,0,20240201,00104K,CJ4우(전환)
연기금 등,0,818,818,0,62690300,62690300,20240201,00104K,CJ4우(전환)
기관합계,3170,17567,14397,243062300,1348033900,1104971600,20240201,00104K,CJ4우(전환)
기타법인,2356,0,-2356,181027900,0,-181027900,20240201,00104K,CJ4우(전환)
개인,26797,6509,-20288,2051565600,497325400,-1554240200,20240201,00104K,CJ4우(전환)
외국인,1418,9665,8247,109292000,739588500,630296500,20240201,00104K,CJ4우(전환)
기타외국인,0,0,0,0,0,0,20240201,00104K,CJ4우(전환)
전체,33741,33741,0,2584947800,2584947800,0,20240201,00104K,CJ4우(전환)
금융투자,27212,38729,11517,2745638700,3884909600,1139270900,20240201,001040,CJ
보험,7646,7577,-69,772429300,761879000,-10550300,20240201,001040,CJ
투신,22209,75063,52854,2237721900,7576116000,5338394100,20240201,001040,CJ
사모,11392,18888,7496,1145856500,1892538700,746682200,20240201,001040,CJ
은행,747,0,-747,74461400,0,-74461400,20240201,001040,CJ
기타금융,208,616,408,19748200,59870900,40122700,20240201,001040,CJ
연기금 등,34923,25148,-9775,3500719400,2510922100,-989797300,20240201,001040,CJ
기관합계,104337,166021,61684,10496575400,16686236300,6189660900,20240201,001040,CJ
기타법인,5861,3224,-2637,588402000,317637800,-270764200,20240201,001040,CJ
개인,219444,91897,-127547,21978815200,9198859800,-12779955400,20240201,001040,CJ
외국인,73810,142469,68659,7405423000,14282203500,6876780500,20240201,001040,CJ
기타외국인,616,457,-159,61925000,46203200,-15721800,20240201,001040,CJ
전체,404068,404068,0,40531140600,40531140600,0,20240201,001040,CJ
금융투자,0,10,10,0,201000,201000,20240201,011155,CJ씨푸드1우
보험,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
투신,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
사모,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
은행,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
기타금융,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
연기금 등,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
기관합계,0,10,10,0,201000,201000,20240201,011155,CJ씨푸드1우
기타법인,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
개인,273,263,-10,5571500,5370500,-201000,20240201,011155,CJ씨푸드1우
외국인,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
기타외국인,0,0,0,0,0,0,20240201,011155,CJ씨푸드1우
전체,273,273,0,5571500,5571500,0,20240201,011155,CJ씨푸드1우
금융투자,218,16,-202,628615,46160,-582455,20240201,011150,CJ씨푸드
보험,0,0,0,0,0,0,20240201,011150,CJ씨푸드
투신,0,0,0,0,0,0,20240201,011150,CJ씨푸드
사모,0,0,0,0,0,0,20240201,011150,CJ씨푸드
은행,0,0,0,0,0,0,20240201,011150,CJ씨푸드
기타금융,0,0,0,0,0,0,20240201,011150,CJ씨푸드
연기금 등,0,0,0,0,0,0,20240201,011150,CJ씨푸드
기관합계,218,16,-202,628615,46160,-582455,20240201,011150,CJ씨푸드
기타법인,0,0,0,0,0,0,20240201,011150,CJ씨푸드
개인,78123,79025,902,224542900,227202660,2659760,20240201,011150,CJ씨푸드
외국인,13500,12193,-1307,38906205,35085100,-3821105,20240201,011150,CJ씨푸드
기타외국인,0,607,607,0,1743800,1743800,20240201,011150,CJ씨푸드
전체,91841,91841,0,264077720,264077720,0,20240201,011150,CJ씨푸드
금융투자,3,9,6,6630,19840,13210,20240201,058820,CMG제약
보험,0,0,0,0,0,0,20240201,058820,CMG제약
투신,0,0,0,0,0,0,20240201,058820,CMG제약
사모,0,0,0,0,0,0,20240201,058820,CMG제약
은행,0,0,0,0,0,0,20240201,058820,CMG제약
기타금융,0,0,0,0,0,0,20240201,058820,CMG제약
연기금 등,0,0,0,0,0,0,20240201,058820,CMG제약
기관합계,3,9,6,6630,19840,13210,20240201,058820,CMG제약
기타법인,0,0,0,0,0,0,20240201,058820,CMG제약
개인,204655,238343,33688,450095700,524457800,74362100,20240201,058820,CMG제약
외국인,52840,18964,-33876,116517060,41739440,-74777620,20240201,058820,CMG제약
기타외국인,0,182,182,0,402310,402310,20240201,058820,CMG제약
전체,257498,257498,0,566619390,566619390,0,20240201,058820,CMG제약
금융투자,352,430,78,23932600,29342300,5409700,20240201,000590,CS홀딩스
보험,0,481,481,0,32927600,32927600,20240201,000590,CS홀딩스
투신,0,0,0,0,0,0,20240201,000590,CS홀딩스
사모,37,0,-37,2526200,0,-2526200,20240201,000590,CS홀딩스
은행,0,0,0,0,0,0,20240201,000590,CS홀딩스
기타금융,0,0,0,0,0,0,20240201,000590,CS홀딩스
연기금 등,0,272,272,0,18642100,18642100,20240201,000590,CS홀딩스
기관합계,389,1183,794,26458800,80912000,54453200,20240201,000590,CS홀딩스
기타법인,2,0,-2,137200,0,-137200,20240201,000590,CS홀딩스
개인,2439,1849,-590,166336300,125777400,-40558900,20240201,000590,CS홀딩스
외국인,120,1,-119,8157000,68100,-8088900,20240201,000590,CS홀딩스
기타외국인,83,0,-83,5668200,0,-5668200,20240201,000590,CS홀딩스
전체,3033,3033,0,206757500,206757500,0,20240201,000590,CS홀딩스
금융투자,2708,167,-2541,4312724,264716,-4048008,20240201,012030,DB
보험,0,0,0,0,0,0,20240201,012030,DB
투신,0,0,0,0,0,0,20240201,012030,DB
사모,0,18806,18806,0,29974485,29974485,20240201,012030,DB
은행,0,0,0,0,0,0,20240201,012030,DB
기타금융,0,0,0,0,0,0,20240201,012030,DB
연기금 등,0,6395,6395,0,10208273,10208273,20240201,012030,DB
기관합계,2708,25368,22660,4312724,40447474,36134750,20240201,012030,DB
기타법인,0,30000,30000,0,47870000,47870000,20240201,012030,DB
개인,481143,371174,-109969,764609926,589873835,-174736091,20240201,012030,DB
외국인,48884,106103,57219,77739119,168326730,90587611,20240201,012030,DB
기타외국인,0,90,90,0,143730,143730,20240201,012030,DB
전체,532735,532735,0,846661769,846661769,0,20240201,012030,DB
금융투자,28861,18717,-10144,2628111600,1711657400,-916454200,20240201,005830,DB손해보험
보험,2032,24125,22093,187140200,2227114700,2039974500,20240201,005830,DB손해보험
투신,16451,38504,22053,1514911600,3530019900,2015108300,20240201,005830,DB손해보험
사모,3466,11110,7644,320878600,1015309300,694430700,20240201,005830,DB손해보험
은행,4044,534,-3510,369773100,49497300,-320275800,20240201,005830,DB손해보험
기타금융,1047,5,-1042,93352800,448600,-92904200,20240201,005830,DB손해보험
연기금 등,39538,14988,-24550,3623603400,1376361500,-2247241900,20240201,005830,DB손해보험
기관합계,95439,107983,12544,8737771300,9910408700,1172637400,20240201,005830,DB손해보험
기타법인,6007,7849,1842,553850500,710076200,156225700,20240201,005830,DB손해보험
개인,132874,58212,-74662,12163718400,5311124300,-6852594100,20240201,005830,DB손해보험
외국인,108969,169283,60314,9968586400,15495791000,5527204600,20240201,005830,DB손해보험
기타외국인,54,16,-38,4902200,1428600,-3473600,20240201,005830,DB손해보험
전체,343343,343343,0,31428828800,31428828800,0,20240201,005830,DB손해보험
금융투자,39413,40125,712,163594340,166732730,3138390,20240201,016610,DB증권
보험,0,0,0,0,0,0,20240201,016610,DB증권
투신,0,0,0,0,0,0,20240201,016610,DB증권
사모,0,0,0,0,0,0,20240201,016610,DB증권
은행,0,0,0,0,0,0,20240201,016610,DB증권
기타금융,0,0,0,0,0,0,20240201,016610,DB증권
연기금 등,0,25827,25827,0,107636205,107636205,20240201,016610,DB증권
기관합계,39413,65952,26539,163594340,274368935,110774595,20240201,016610,DB증권
기타법인,21,3000,2979,88730,12530000,12441270,20240201,016610,DB증권
개인,282484,260683,-21801,1173116740,1082216590,-90900150,20240201,016610,DB증권
외국인,41600,34287,-7313,171739820,141088585,-30651235,20240201,016610,DB증권
기타외국인,405,1,-404,1668740,4260,-1664480,20240201,016610,DB증권
전체,363923,363923,0,1510208370,1510208370,0,20240201,016610,DB증권
금융투자,25462,39498,14036,1265919600,1963639100,697719500,20240201,000990,DB하이텍
보험,1053,0,-1053,52436700,0,-52436700,20240201,000990,DB하이텍
투신,603,1071,468,29831400,53365700,23534300,20240201,000990,DB하이텍
사모,169,2926,2757,8424150,145485050,137060900,20240201,000990,DB하이텍
은행,0,0,0,0,0,0,20240201,000990,DB하이텍
기타금융,1,1,0,49950,49000,-950,20240201,000990,DB하이텍
연기금 등,37170,13203,-23967,1843844700,655466800,-1188377900,20240201,000990,DB하이텍
기관합계,64458,56699,-7759,3200506500,2818005650,-382500850,20240201,000990,DB하이텍
기타법인,514,2467,1953,25666950,122056800,96389850,20240201,000990,DB하이텍
개인,163287,149273,-14014,8083904550,7389743050,-694161500,20240201,000990,DB하이텍
외국인,47350,59013,11663,2349340850,2926436500,577095650,20240201,000990,DB하이텍
기타외국인,66,8223,8157,3267450,406444300,403176850,20240201,000990,DB하이텍
전체,275675,275675,0,13662686300,13662686300,0,20240201,000990,DB하이텍
금융투자,152,444,292,4225100,12405700,8180600,20240201,001530,DI동일
보험,0,0,0,0,0,0,20240201,001530,DI동일
투신,0,412,412,0,11483550,11483550,20240201,001530,DI동일
사모,0,6500,6500,0,181674350,181674350,20240201,001530,DI동일
은행,0,0,0,0,0,0,20240201,001530,DI동일
기타금융,0,0,0,0,0,0,20240201,001530,DI동일
연기금 등,0,19431,19431,0,547891800,547891800,20240201,001530,DI동일
기관합계,152,26787,26635,4225100,753455400,749230300,20240201,001530,DI동일
기타법인,750,8470,7720,20775000,236237050,215462050,20240201,001530,DI동일
개인,107754,65090,-42664,3012876400,1818318350,-1194558050,20240201,001530,DI동일
외국인,26063,33623,7560,728428450,937588250,209159800,20240201,001530,DI동일
기타외국인,173,922,749,4841350,25547250,20705900,20240201,001530,DI동일
전체,134892,134892,0,3771146300,3771146300,0,20240201,001530,DI동일
금융투자,259,259,0,6939600,6943000,3400,20240201,000215,DL우
보험,0,0,0,0,0,0,20240201,000215,DL우
투신,0,0,0,0,0,0,20240201,000215,DL우
사모,0,0,0,0,0,0,20240201,000215,DL우
은행,0,0,0,0,0,0,20240201,000215,DL우
기타금융,0,0,0,0,0,0,20240201,000215,DL우
연기금 등,0,0,0,0,0,0,20240201,000215,DL우
기관합계,259,259,0,6939600,6943000,3400,20240201,000215,DL우
기타법인,2,787,785,54200,21385950,21331750,20240201,000215,DL우
개인,5786,5037,-749,156681500,136319200,-20362300,20240201,000215,DL우
외국인,9,20,11,244800,541050,296250,20240201,000215,DL우
기타외국인,47,0,-47,1269100,0,-1269100,20240201,000215,DL우
전체,6103,6103,0,165189200,165189200,0,20240201,000215,DL우
금융투자,10835,21249,10414,625957900,1230918100,604960200,20240201,000210,DL
보험,174,245,71,10128200,14270300,4142100,20240201,000210,DL
투신,1394,7847,6453,80918900,454049300,373130400,20240201,000210,DL
사모,1999,34890,32891,116185900,2027199400,1911013500,20240201,000210,DL
은행,0,0,0,0,0,0,20240201,000210,DL
기타금융,1,1,0,57900,58000,100,20240201,000210,DL
연기금 등,11733,16536,4803,679169700,961751100,282581400,20240201,000210,DL
기관합계,26136,80768,54632,1512418500,4688246200,3175827700,20240201,000210,DL
기타법인,2062,1727,-335,119535800,100166000,-19369800,20240201,000210,DL
개인,116546,49842,-66704,6742336000,2874031600,-3868304400,20240201,000210,DL
외국인,21709,34253,12544,1258873100,1978660000,719786900,20240201,000210,DL
기타외국인,167,30,-137,9684600,1744200,-7940400,20240201,000210,DL
전체,166620,166620,0,9642848000,9642848000,0,20240201,000210,DL
금융투자,98,1,-97,1970100,20600,-1949500,20240201,37550K,DL이앤씨우
보험,0,0,0,0,0,0,20240201,37550K,DL이앤씨우
투신,0,0,0,0,0,0,20240201,37550K,DL이앤씨우
사모,0,0,0,0,0,0,20240201,37550K,DL이앤씨우
은행,0,0,0,0,0,0,20240201,37550K,DL이앤씨우
기타금융,0,0,0,0,0,0,20240201,37550K,DL이앤씨우
연기금 등,0,0,0,0,0,0,20240201,37550K,DL이앤씨우
기관합계,98,1,-97,1970100,20600,-1949500,20240201,37550K,DL이앤씨우
기타법인,0,0,0,0,0,0,20240201,37550K,DL이앤씨우
개인,18029,16973,-1056,363412700,342236720,-21175980,20240201,37550K,DL이앤씨우
외국인,205,1358,1153,4111120,27236600,23125480,20240201,37550K,DL이앤씨우
기타외국인,0,0,0,0,0,0,20240201,37550K,DL이앤씨우
전체,18332,18332,0,369493920,369493920,0,20240201,37550K,DL이앤씨우
금융투자,1000,2050,1050,26895000,55060000,28165000,20240201,37550L,DL이앤씨2우(전환)
보험,0,0,0,0,0,0,20240201,37550L,DL이앤씨2우(전환)
투신,0,0,0,0,0,0,20240201,37550L,DL이앤씨2우(전환)
사모,0,0,0,0,0,0,20240201,37550L,DL이앤씨2우(전환)
은행,0,0,0,0,0,0,20240201,37550L,DL이앤씨2우(전환)
기타금융,8067,0,-8067,216518900,0,-216518900,20240201,37550L,DL이앤씨2우(전환)
연기금 등,0,0,0,0,0,0,20240201,37550L,DL이앤씨2우(전환)
기관합계,9067,2050,-7017,243413900,55060000,-188353900,20240201,37550L,DL이앤씨2우(전환)
기타법인,0,0,0,0,0,0,20240201,37550L,DL이앤씨2우(전환)
개인,5433,10633,5200,146062500,285693200,139630700,20240201,37550L,DL이앤씨2우(전환)
외국인,44,1861,1817,1183300,49906500,48723200,20240201,37550L,DL이앤씨2우(전환)
기타외국인,0,0,0,0,0,0,20240201,37550L,DL이앤씨2우(전환)
전체,14544,14544,0,390659700,390659700,0,20240201,37550L,DL이앤씨2우(전환)
금융투자,24119,19323,-4796,1040934850,834390000,-206544850,20240201,375500,DL이앤씨
보험,1589,21651,20062,68919950,937851950,868932000,20240201,375500,DL이앤씨
투신,2820,42384,39564,121932350,1836750100,1714817750,20240201,375500,DL이앤씨
사모,3109,27716,24607,134521250,1197325750,1062804500,20240201,375500,DL이앤씨
은행,0,0,0,0,0,0,20240201,375500,DL이앤씨
기타금융,13,1,-12,564850,43250,-521600,20240201,375500,DL이앤씨
연기금 등,9786,137956,128170,422005850,5979815550,5557809700,20240201,375500,DL이앤씨
기관합계,41436,249031,207595,1788879100,10786176600,8997297500,20240201,375500,DL이앤씨
기타법인,8373,3248,-5125,361958200,140093500,-221864700,20240201,375500,DL이앤씨
개인,258233,96312,-161921,11155767200,4155346250,-7000420950,20240201,375500,DL이앤씨
외국인,146181,106002,-40179,6325463700,4566404100,-1759059600,20240201,375500,DL이앤씨
기타외국인,385,15,-370,16590500,638250,-15952250,20240201,375500,DL이앤씨
전체,454608,454608,0,19648658700,19648658700,0,20240201,375500,DL이앤씨
금융투자,4148,4042,-106,18255225,17798220,-457005,20240201,155660,DSR
보험,0,0,0,0,0,0,20240201,155660,DSR
투신,0,0,0,0,0,0,20240201,155660,DSR
사모,0,0,0,0,0,0,20240201,155660,DSR
은행,0,0,0,0,0,0,20240201,155660,DSR
기타금융,0,0,0,0,0,0,20240201,155660,DSR
연기금 등,0,2688,2688,0,11841360,11841360,20240201,155660,DSR
기관합계,4148,6730,2582,18255225,29639580,11384355,20240201,155660,DSR
기타법인,253,53,-200,1110755,225250,-885505,20240201,155660,DSR
개인,44229,40940,-3289,194515020,180045440,-14469580,20240201,155660,DSR
외국인,983,1890,907,4321900,8292630,3970730,20240201,155660,DSR
기타외국인,0,0,0,0,0,0,20240201,155660,DSR
전체,49613,49613,0,218202900,218202900,0,20240201,155660,DSR
금융투자,96,1,-95,404125,4190,-399935,20240201,069730,DSR제강
보험,0,0,0,0,0,0,20240201,069730,DSR제강
투신,0,0,0,0,0,0,20240201,069730,DSR제강
사모,0,0,0,0,0,0,20240201,069730,DSR제강
은행,0,0,0,0,0,0,20240201,069730,DSR제강
기타금융,0,0,0,0,0,0,20240201,069730,DSR제강
연기금 등,0,2823,2823,0,11880535,11880535,20240201,069730,DSR제강
기관합계,96,2824,2728,404125,11884725,11480600,20240201,069730,DSR제강
기타법인,0,0,0,0,0,0,20240201,069730,DSR제강
개인,43797,36868,-6929,184295665,155123580,-29172085,20240201,069730,DSR제강
외국인,2229,6430,4201,9364310,27055795,17691485,20240201,069730,DSR제강
기타외국인,0,0,0,0,0,0,20240201,069730,DSR제강
전체,46122,46122,0,194064100,194064100,0,20240201,069730,DSR제강
금융투자,2500,0,-2500,428138400,0,-428138400,20240201,017860,DS단석
보험,136,0,-136,23383300,0,-23383300,20240201,017860,DS단석
투신,15629,0,-15629,2690831700,0,-2690831700,20240201,017860,DS단석
사모,929,0,-929,157985700,0,-157985700,20240201,017860,DS단석
은행,0,0,0,0,0,0,20240201,017860,DS단석
기타금융,0,0,0,0,0,0,20240201,017860,DS단석
연기금 등,0,186,186,0,31857900,31857900,20240201,017860,DS단석
기관합계,19194,186,-19008,3300339100,31857900,-3268481200,20240201,017860,DS단석
기타법인,4,437,433,670000,75096300,74426300,20240201,017860,DS단석
개인,96372,104905,8533,16572614600,18055341600,1482727000,20240201,017860,DS단석
외국인,15319,25539,10220,2650175400,4392562500,1742387100,20240201,017860,DS단석
기타외국인,236,58,-178,40961500,9902300,-31059200,20240201,017860,DS단석
전체,131125,131125,0,22564760600,22564760600,0,20240201,017860,DS단석
금융투자,3605,3591,-14,225973600,224715500,-1258100,20240201,017940,E1
보험,0,0,0,0,0,0,20240201,017940,E1
투신,0,0,0,0,0,0,20240201,017940,E1
사모,0,0,0,0,0,0,20240201,017940,E1
은행,6,0,-6,374700,0,-374700,20240201,017940,E1
기타금융,1,0,-1,63100,0,-63100,20240201,017940,E1
연기금 등,0,3458,3458,0,218288800,218288800,20240201,017940,E1
기관합계,3612,7049,3437,226411400,443004300,216592900,20240201,017940,E1
기타법인,2715,329,-2386,170810100,20733800,-150076300,20240201,017940,E1
개인,35782,29188,-6594,2244862600,1831144200,-413718400,20240201,017940,E1
외국인,3325,8776,5451,208457600,549850500,341392900,20240201,017940,E1
기타외국인,32,124,92,2003100,7812000,5808900,20240201,017940,E1
전체,45466,45466,0,2852544800,2852544800,0,20240201,017940,E1
