투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
사모,0,1135,1135,0,4669215,4669215,20240207,027410,BGF
은행,139,577,438,566145,2351515,1785370,20240207,027410,BGF
기타금융,0,0,0,0,0,0,20240207,027410,BGF
연기금 등,0,0,0,0,0,0,20240207,027410,BGF
기관합계,20122,30763,10641,82225905,125579395,43353490,20240207,027410,BGF
기타법인,1258,105,-1153,5122040,426300,-4695740,20240207,027410,BGF
개인,258792,223965,-34827,1056429820,914455835,-141973985,20240207,027410,BGF
외국인,51796,77036,25240,211277955,314190775,102912820,20240207,027410,BGF
기타외국인,1,100,99,4085,407500,403415,20240207,027410,BGF
전체,331969,331969,0,1355059805,1355059805,0,20240207,027410,BGF
금융투자,136881,194601,57720,1045420150,1478207890,432787740,20240207,138930,BNK금융지주
보험,4449,34630,30181,34099750,266132730,232032980,20240207,138930,BNK금융지주
투신,48738,86718,37980,369497640,666519340,297021700,20240207,138930,BNK금융지주
사모,14472,39905,25433,111178860,305422510,194243650,20240207,138930,BNK금융지주
은행,0,2007,2007,0,15511870,15511870,20240207,138930,BNK금융지주
기타금융,0,2584,2584,0,19971740,19971740,20240207,138930,BNK금융지주
연기금 등,56514,32259,-24255,431758190,246925500,-184832690,20240207,138930,BNK금융지주
기관합계,261054,392704,131650,1991954590,2998691580,1006736990,20240207,138930,BNK금융지주
기타법인,7243,1463,-5780,55110170,11164700,-43945470,20240207,138930,BNK금융지주
개인,1207072,410746,-796326,9223131670,3131577670,-6091554000,20240207,138930,BNK금융지주
외국인,570264,1239906,669642,4334250670,9456744680,5122494010,20240207,138930,BNK금융지주
기타외국인,209,1023,814,1566720,7835190,6268470,20240207,138930,BNK금융지주
전체,2045842,2045842,0,15606013820,15606013820,0,20240207,138930,BNK금융지주
금융투자,0,0,0,0,0,0,20240207,001465,BYC우
보험,0,0,0,0,0,0,20240207,001465,BYC우
투신,0,0,0,0,0,0,20240207,001465,BYC우
사모,0,0,0,0,0,0,20240207,001465,BYC우
은행,0,0,0,0,0,0,20240207,001465,BYC우
기타금융,0,0,0,0,0,0,20240207,001465,BYC우
연기금 등,0,0,0,0,0,0,20240207,001465,BYC우
기관합계,0,0,0,0,0,0,20240207,001465,BYC우
기타법인,0,0,0,0,0,0,20240207,001465,BYC우
개인,72,72,0,10350400,10350400,0,20240207,001465,BYC우
외국인,0,0,0,0,0,0,20240207,001465,BYC우
기타외국인,0,0,0,0,0,0,20240207,001465,BYC우
전체,72,72,0,10350400,10350400,0,20240207,001465,BYC우
금융투자,5,5,0,2052500,2067500,15000,20240207,001460,BYC
보험,0,0,0,0,0,0,20240207,001460,BYC
투신,91,0,-91,36839000,0,-36839000,20240207,001460,BYC
사모,0,0,0,0,0,0,20240207,001460,BYC
은행,0,0,0,0,0,0,20240207,001460,BYC
기타금융,0,0,0,0,0,0,20240207,001460,BYC
연기금 등,50,0,-50,20591000,0,-20591000,20240207,001460,BYC
기관합계,146,5,-141,59482500,2067500,-57415000,20240207,001460,BYC
기타법인,0,10,10,0,4020000,4020000,20240207,001460,BYC
개인,69,200,131,28399000,81794000,53395000,20240207,001460,BYC
외국인,0,0,0,0,0,0,20240207,001460,BYC
기타외국인,0,0,0,0,0,0,20240207,001460,BYC
전체,215,215,0,87881500,87881500,0,20240207,001460,BYC
금융투자,571,2436,1865,30791700,132578000,101786300,20240207,001045,CJ우
보험,0,0,0,0,0,0,20240207,001045,CJ우
투신,0,0,0,0,0,0,20240207,001045,CJ우
사모,0,3800,3800,0,207187500,207187500,20240207,001045,CJ우
은행,0,0,0,0,0,0,20240207,001045,CJ우
기타금융,0,0,0,0,0,0,20240207,001045,CJ우
연기금 등,0,0,0,0,0,0,20240207,001045,CJ우
기관합계,571,6236,5665,30791700,339765500,308973800,20240207,001045,CJ우
기타법인,3,3077,3074,164800,164395600,164230800,20240207,001045,CJ우
개인,13079,3681,-9398,708409900,199812200,-508597700,20240207,001045,CJ우
외국인,347,1006,659,18876100,54269200,35393100,20240207,001045,CJ우
기타외국인,0,0,0,0,0,0,20240207,001045,CJ우
전체,14000,14000,0,758242500,758242500,0,20240207,001045,CJ우
금융투자,1702,9909,8207,132538800,788995700,656456900,20240207,00104K,CJ4우(전환)
보험,0,359,359,0,28057800,28057800,20240207,00104K,CJ4우(전환)
투신,0,1154,1154,0,91220100,91220100,20240207,00104K,CJ4우(전환)
사모,150,138,-12,11454300,10834900,-619400,20240207,00104K,CJ4우(전환)
은행,0,0,0,0,0,0,20240207,00104K,CJ4우(전환)
기타금융,0,0,0,0,0,0,20240207,00104K,CJ4우(전환)
연기금 등,0,170,170,0,13285300,13285300,20240207,00104K,CJ4우(전환)
기관합계,1852,11730,9878,143993100,932393800,788400700,20240207,00104K,CJ4우(전환)
기타법인,106,253,147,8563600,19308800,10745200,20240207,00104K,CJ4우(전환)
개인,27107,14453,-12654,2138169700,1129433500,-1008736200,20240207,00104K,CJ4우(전환)
외국인,1754,4401,2647,136515000,347567800,211052800,20240207,00104K,CJ4우(전환)
기타외국인,23,5,-18,1851500,389000,-1462500,20240207,00104K,CJ4우(전환)
전체,30842,30842,0,2429092900,2429092900,0,20240207,00104K,CJ4우(전환)
금융투자,15108,31378,16270,1551445900,3310447900,1759002000,20240207,001040,CJ
보험,10660,9073,-1587,1141104600,962736600,-178368000,20240207,001040,CJ
투신,9913,45022,35109,1061423500,4806299900,3744876400,20240207,001040,CJ
사모,6691,17125,10434,714551000,1810082800,1095531800,20240207,001040,CJ
은행,1498,0,-1498,160573100,0,-160573100,20240207,001040,CJ
기타금융,350,705,355,37471300,72627200,35155900,20240207,001040,CJ
연기금 등,16160,30152,13992,1734206600,3155543700,1421337100,20240207,001040,CJ
기관합계,60380,133455,73075,6400776000,14117738100,7716962100,20240207,001040,CJ
기타법인,7793,3830,-3963,797688900,398794600,-398894300,20240207,001040,CJ
개인,184508,87464,-97044,19464195000,9206290100,-10257904900,20240207,001040,CJ
외국인,46327,74599,28272,4863536500,7841061500,2977525000,20240207,001040,CJ
기타외국인,692,352,-340,72960300,35272400,-37687900,20240207,001040,CJ
전체,299700,299700,0,31599156700,31599156700,0,20240207,001040,CJ
금융투자,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
보험,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
투신,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
사모,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
은행,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
기타금융,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
연기금 등,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
기관합계,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
기타법인,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
개인,18,18,0,365300,365300,0,20240207,011155,CJ씨푸드1우
외국인,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
기타외국인,0,0,0,0,0,0,20240207,011155,CJ씨푸드1우
전체,18,18,0,365300,365300,0,20240207,011155,CJ씨푸드1우
금융투자,0,40,40,0,115140,115140,20240207,011150,CJ씨푸드
보험,0,0,0,0,0,0,20240207,011150,CJ씨푸드
투신,0,0,0,0,0,0,20240207,011150,CJ씨푸드
사모,2650,24,-2626,7627005,69240,-7557765,20240207,011150,CJ씨푸드
은행,0,0,0,0,0,0,20240207,011150,CJ씨푸드
기타금융,0,0,0,0,0,0,20240207,011150,CJ씨푸드
연기금 등,0,0,0,0,0,0,20240207,011150,CJ씨푸드
기관합계,2650,64,-2586,7627005,184380,-7442625,20240207,011150,CJ씨푸드
기타법인,0,0,0,0,0,0,20240207,011150,CJ씨푸드
개인,62313,70546,8233,179362685,203058380,23695695,20240207,011150,CJ씨푸드
외국인,10053,4644,-5409,28957505,13388685,-15568820,20240207,011150,CJ씨푸드
기타외국인,243,5,-238,698625,14375,-684250,20240207,011150,CJ씨푸드
전체,75259,75259,0,216645820,216645820,0,20240207,011150,CJ씨푸드
금융투자,8,5,-3,18080,11300,-6780,20240207,058820,CMG제약
보험,0,0,0,0,0,0,20240207,058820,CMG제약
투신,0,0,0,0,0,0,20240207,058820,CMG제약
사모,0,0,0,0,0,0,20240207,058820,CMG제약
은행,0,0,0,0,0,0,20240207,058820,CMG제약
기타금융,0,0,0,0,0,0,20240207,058820,CMG제약
연기금 등,0,0,0,0,0,0,20240207,058820,CMG제약
기관합계,8,5,-3,18080,11300,-6780,20240207,058820,CMG제약
기타법인,0,0,0,0,0,0,20240207,058820,CMG제약
개인,145375,201271,55896,327495330,453593125,126097795,20240207,058820,CMG제약
외국인,59715,3837,-55878,134700490,8637345,-126063145,20240207,058820,CMG제약
기타외국인,1035,1020,-15,2332945,2305075,-27870,20240207,058820,CMG제약
전체,206133,206133,0,464546845,464546845,0,20240207,058820,CMG제약
금융투자,259,208,-51,16965900,13623100,-3342800,20240207,000590,CS홀딩스
보험,0,0,0,0,0,0,20240207,000590,CS홀딩스
투신,0,0,0,0,0,0,20240207,000590,CS홀딩스
사모,25,1,-24,1636900,65400,-1571500,20240207,000590,CS홀딩스
은행,0,0,0,0,0,0,20240207,000590,CS홀딩스
기타금융,0,0,0,0,0,0,20240207,000590,CS홀딩스
연기금 등,0,0,0,0,0,0,20240207,000590,CS홀딩스
기관합계,284,209,-75,18602800,13688500,-4914300,20240207,000590,CS홀딩스
기타법인,0,0,0,0,0,0,20240207,000590,CS홀딩스
개인,562,872,310,36913500,57218900,20305400,20240207,000590,CS홀딩스
외국인,250,15,-235,16376600,985500,-15391100,20240207,000590,CS홀딩스
기타외국인,0,0,0,0,0,0,20240207,000590,CS홀딩스
전체,1096,1096,0,71892900,71892900,0,20240207,000590,CS홀딩스
금융투자,6,297,291,9710,479745,470035,20240207,012030,DB
보험,0,0,0,0,0,0,20240207,012030,DB
투신,0,0,0,0,0,0,20240207,012030,DB
사모,0,4808,4808,0,7802304,7802304,20240207,012030,DB
은행,0,0,0,0,0,0,20240207,012030,DB
기타금융,0,0,0,0,0,0,20240207,012030,DB
연기금 등,0,0,0,0,0,0,20240207,012030,DB
기관합계,6,5105,5099,9710,8282049,8272339,20240207,012030,DB
기타법인,0,0,0,0,0,0,20240207,012030,DB
개인,244225,302676,58451,394886959,489386357,94499398,20240207,012030,DB
외국인,73489,9939,-63550,118866979,16095242,-102771737,20240207,012030,DB
기타외국인,0,0,0,0,0,0,20240207,012030,DB
전체,317720,317720,0,513763648,513763648,0,20240207,012030,DB
금융투자,8128,34590,26462,798674100,3411686800,2613012700,20240207,005830,DB손해보험
보험,382,0,-382,37468500,0,-37468500,20240207,005830,DB손해보험
투신,9822,3923,-5899,963075700,384972100,-578103600,20240207,005830,DB손해보험
사모,2490,2441,-49,245120400,239575100,-5545300,20240207,005830,DB손해보험
은행,0,0,0,0,0,0,20240207,005830,DB손해보험
기타금융,1,15,14,99600,1469300,1369700,20240207,005830,DB손해보험
연기금 등,16490,5839,-10651,1618584100,573574000,-1045010100,20240207,005830,DB손해보험
기관합계,37313,46808,9495,3663022400,4611277300,948254900,20240207,005830,DB손해보험
기타법인,0,1050,1050,0,102865100,102865100,20240207,005830,DB손해보험
개인,13662,25042,11380,1345450200,2458811700,1113361500,20240207,005830,DB손해보험
외국인,146225,124286,-21939,14384118400,12218280200,-2165838200,20240207,005830,DB손해보험
기타외국인,11,25,14,1086800,2443500,1356700,20240207,005830,DB손해보험
전체,197211,197211,0,19393677800,19393677800,0,20240207,005830,DB손해보험
금융투자,4013,7171,3158,16937260,30447385,13510125,20240207,016610,DB증권
보험,0,0,0,0,0,0,20240207,016610,DB증권
투신,0,12558,12558,0,53668260,53668260,20240207,016610,DB증권
사모,0,20487,20487,0,87539345,87539345,20240207,016610,DB증권
은행,0,0,0,0,0,0,20240207,016610,DB증권
기타금융,0,0,0,0,0,0,20240207,016610,DB증권
연기금 등,0,0,0,0,0,0,20240207,016610,DB증권
기관합계,4013,40216,36203,16937260,171654990,154717730,20240207,016610,DB증권
기타법인,0,10002,10002,0,42708535,42708535,20240207,016610,DB증권
개인,121258,90846,-30412,515712095,384880680,-130831415,20240207,016610,DB증권
외국인,43847,28054,-15793,185781870,119187020,-66594850,20240207,016610,DB증권
기타외국인,0,0,0,0,0,0,20240207,016610,DB증권
전체,169118,169118,0,718431225,718431225,0,20240207,016610,DB증권
금융투자,17554,33060,15506,873611950,1647116950,773505000,20240207,000990,DB하이텍
보험,74,0,-74,3685400,0,-3685400,20240207,000990,DB하이텍
투신,335,601,266,16669100,30067300,13398200,20240207,000990,DB하이텍
사모,330,381,51,16384200,18986850,2602650,20240207,000990,DB하이텍
은행,0,0,0,0,0,0,20240207,000990,DB하이텍
기타금융,0,0,0,0,0,0,20240207,000990,DB하이텍
연기금 등,28221,5384,-22837,1404561750,268258750,-1136303000,20240207,000990,DB하이텍
기관합계,46514,39426,-7088,2314912400,1964429850,-350482550,20240207,000990,DB하이텍
기타법인,1670,62070,60400,82889800,3085368650,3002478850,20240207,000990,DB하이텍
개인,91980,57501,-34479,4587384750,2861723050,-1725661700,20240207,000990,DB하이텍
외국인,28204,29271,1067,1403105300,1459666200,56560900,20240207,000990,DB하이텍
기타외국인,35934,16034,-19900,1785920150,803024650,-982895500,20240207,000990,DB하이텍
전체,204302,204302,0,10174212400,10174212400,0,20240207,000990,DB하이텍
금융투자,150,918,768,4310150,26399650,22089500,20240207,001530,DI동일
보험,0,0,0,0,0,0,20240207,001530,DI동일
투신,509,2128,1619,14633750,61443050,46809300,20240207,001530,DI동일
사모,0,37,37,0,1066300,1066300,20240207,001530,DI동일
은행,0,0,0,0,0,0,20240207,001530,DI동일
기타금융,0,0,0,0,0,0,20240207,001530,DI동일
연기금 등,0,0,0,0,0,0,20240207,001530,DI동일
기관합계,659,3083,2424,18943900,88909000,69965100,20240207,001530,DI동일
기타법인,0,12098,12098,0,350340500,350340500,20240207,001530,DI동일
개인,58366,30334,-28032,1686933800,875241150,-811692650,20240207,001530,DI동일
외국인,10189,23649,13460,293998000,683897550,389899550,20240207,001530,DI동일
기타외국인,50,100,50,1442500,2930000,1487500,20240207,001530,DI동일
전체,69264,69264,0,2001318200,2001318200,0,20240207,001530,DI동일
금융투자,157,121,-36,4306550,3375900,-930650,20240207,000215,DL우
보험,0,0,0,0,0,0,20240207,000215,DL우
투신,0,0,0,0,0,0,20240207,000215,DL우
사모,0,0,0,0,0,0,20240207,000215,DL우
은행,0,0,0,0,0,0,20240207,000215,DL우
기타금융,0,14,14,0,387800,387800,20240207,000215,DL우
연기금 등,0,0,0,0,0,0,20240207,000215,DL우
기관합계,157,135,-22,4306550,3763700,-542850,20240207,000215,DL우
기타법인,0,92,92,0,2546000,2546000,20240207,000215,DL우
개인,951,849,-102,26401450,23519500,-2881950,20240207,000215,DL우
외국인,35,47,12,976800,1301600,324800,20240207,000215,DL우
기타외국인,0,20,20,0,554000,554000,20240207,000215,DL우
전체,1143,1143,0,31684800,31684800,0,20240207,000215,DL우
금융투자,3951,10699,6748,228597100,618819900,390222800,20240207,000210,DL
보험,75,236,161,4368400,13740800,9372400,20240207,000210,DL
투신,4344,827,-3517,250753900,47906100,-202847800,20240207,000210,DL
사모,600,740,140,34747200,42736500,7989300,20240207,000210,DL
은행,0,0,0,0,0,0,20240207,000210,DL
기타금융,0,0,0,0,0,0,20240207,000210,DL
연기금 등,6239,15909,9670,361829600,922103700,560274100,20240207,000210,DL
기관합계,15209,28411,13202,880296200,1645307000,765010800,20240207,000210,DL
기타법인,1,0,-1,58300,0,-58300,20240207,000210,DL
개인,18452,8454,-9998,1074045200,491624900,-582420300,20240207,000210,DL
외국인,17286,14240,-3046,999913200,826516400,-173396800,20240207,000210,DL
기타외국인,180,23,-157,10459200,1323800,-9135400,20240207,000210,DL
전체,51128,51128,0,2964772100,2964772100,0,20240207,000210,DL
금융투자,255,1,-254,5087700,19950,-5067750,20240207,37550K,DL이앤씨우
보험,0,0,0,0,0,0,20240207,37550K,DL이앤씨우
투신,0,0,0,0,0,0,20240207,37550K,DL이앤씨우
사모,0,0,0,0,0,0,20240207,37550K,DL이앤씨우
은행,0,0,0,0,0,0,20240207,37550K,DL이앤씨우
기타금융,0,0,0,0,0,0,20240207,37550K,DL이앤씨우
연기금 등,0,0,0,0,0,0,20240207,37550K,DL이앤씨우
기관합계,255,1,-254,5087700,19950,-5067750,20240207,37550K,DL이앤씨우
기타법인,0,140,140,0,2791860,2791860,20240207,37550K,DL이앤씨우
개인,751,772,21,14981770,15404880,423110,20240207,37550K,DL이앤씨우
외국인,76,169,93,1516080,3368860,1852780,20240207,37550K,DL이앤씨우
기타외국인,0,0,0,0,0,0,20240207,37550K,DL이앤씨우
전체,1082,1082,0,21585550,21585550,0,20240207,37550K,DL이앤씨우
금융투자,251,5,-246,6274050,125450,-6148600,20240207,37550L,DL이앤씨2우(전환)
보험,0,0,0,0,0,0,20240207,37550L,DL이앤씨2우(전환)
투신,0,0,0,0,0,0,20240207,37550L,DL이앤씨2우(전환)
사모,0,0,0,0,0,0,20240207,37550L,DL이앤씨2우(전환)
은행,0,0,0,0,0,0,20240207,37550L,DL이앤씨2우(전환)
기타금융,0,0,0,0,0,0,20240207,37550L,DL이앤씨2우(전환)
연기금 등,0,0,0,0,0,0,20240207,37550L,DL이앤씨2우(전환)
기관합계,251,5,-246,6274050,125450,-6148600,20240207,37550L,DL이앤씨2우(전환)
기타법인,0,0,0,0,0,0,20240207,37550L,DL이앤씨2우(전환)
개인,1611,1682,71,40549450,42317700,1768250,20240207,37550L,DL이앤씨2우(전환)
외국인,6,181,175,150600,4530950,4380350,20240207,37550L,DL이앤씨2우(전환)
기타외국인,0,0,0,0,0,0,20240207,37550L,DL이앤씨2우(전환)
전체,1868,1868,0,46974100,46974100,0,20240207,37550L,DL이앤씨2우(전환)
금융투자,21251,22200,949,815796550,850851000,35054450,20240207,375500,DL이앤씨
보험,6821,9742,2921,262583100,380046750,117463650,20240207,375500,DL이앤씨
투신,4057,25556,21499,155937500,984982850,829045350,20240207,375500,DL이앤씨
사모,4232,164,-4068,163421800,6263250,-157158550,20240207,375500,DL이앤씨
은행,0,0,0,0,0,0,20240207,375500,DL이앤씨
기타금융,5,1,-4,192500,38200,-154300,20240207,375500,DL이앤씨
연기금 등,736,12478,11742,28369600,482641050,454271450,20240207,375500,DL이앤씨
기관합계,37102,70141,33039,1426301050,2704823100,1278522050,20240207,375500,DL이앤씨
기타법인,524,50,-474,19883600,1946250,-17937350,20240207,375500,DL이앤씨
개인,46587,59978,13391,1795137200,2311460350,516323150,20240207,375500,DL이앤씨
외국인,91437,45507,-45930,3531353150,1755441900,-1775911250,20240207,375500,DL이앤씨
기타외국인,26,0,-26,996600,0,-996600,20240207,375500,DL이앤씨
전체,175676,175676,0,6773671600,6773671600,0,20240207,375500,DL이앤씨
금융투자,1862,1880,18,8114895,8199185,84290,20240207,155660,DSR
보험,0,0,0,0,0,0,20240207,155660,DSR
투신,0,0,0,0,0,0,20240207,155660,DSR
사모,0,11,11,0,47905,47905,20240207,155660,DSR
은행,0,0,0,0,0,0,20240207,155660,DSR
기타금융,0,0,0,0,0,0,20240207,155660,DSR
연기금 등,0,0,0,0,0,0,20240207,155660,DSR
기관합계,1862,1891,29,8114895,8247090,132195,20240207,155660,DSR
기타법인,0,100,100,0,434000,434000,20240207,155660,DSR
개인,13845,13491,-354,60328650,58785490,-1543160,20240207,155660,DSR
외국인,60,285,225,262260,1239225,976965,20240207,155660,DSR
기타외국인,0,0,0,0,0,0,20240207,155660,DSR
전체,15767,15767,0,68705805,68705805,0,20240207,155660,DSR
금융투자,1,18,17,4210,76045,71835,20240207,069730,DSR제강
보험,0,0,0,0,0,0,20240207,069730,DSR제강
투신,0,295,295,0,1241950,1241950,20240207,069730,DSR제강
사모,0,10,10,0,42150,42150,20240207,069730,DSR제강
은행,0,0,0,0,0,0,20240207,069730,DSR제강
기타금융,0,0,0,0,0,0,20240207,069730,DSR제강
연기금 등,0,0,0,0,0,0,20240207,069730,DSR제강
기관합계,1,323,322,4210,1360145,1355935,20240207,069730,DSR제강
기타법인,0,0,0,0,0,0,20240207,069730,DSR제강
개인,15541,19173,3632,65494350,80797400,15303050,20240207,069730,DSR제강
외국인,7414,3460,-3954,31241650,14582665,-16658985,20240207,069730,DSR제강
기타외국인,0,0,0,0,0,0,20240207,069730,DSR제강
전체,22956,22956,0,96740210,96740210,0,20240207,069730,DSR제강
금융투자,100,2,-98,17900600,357000,-17543600,20240207,017860,DS단석
보험,0,0,0,0,0,0,20240207,017860,DS단석
투신,71,23,-48,12673500,4090600,-8582900,20240207,017860,DS단석
사모,0,4,4,0,714000,714000,20240207,017860,DS단석
은행,0,0,0,0,0,0,20240207,017860,DS단석
기타금융,0,0,0,0,0,0,20240207,017860,DS단석
연기금 등,0,0,0,0,0,0,20240207,017860,DS단석
기관합계,171,29,-142,30574100,5161600,-25412500,20240207,017860,DS단석
기타법인,21,23,2,3762500,4086500,324000,20240207,017860,DS단석
개인,57215,64674,7459,10263221900,11600266600,1337044700,20240207,017860,DS단석
외국인,13968,6606,-7362,2509067300,1189629400,-1319437900,20240207,017860,DS단석
기타외국인,49,92,43,8973900,16455600,7481700,20240207,017860,DS단석
전체,71424,71424,0,12815599700,12815599700,0,20240207,017860,DS단석
금융투자,3566,3347,-219,232342000,217370000,-14972000,20240207,017940,E1
보험,0,0,0,0,0,0,20240207,017940,E1
투신,0,257,257,0,17005600,17005600,20240207,017940,E1
사모,0,506,506,0,32741300,32741300,20240207,017940,E1
은행,307,28,-279,19758200,1804800,-17953400,20240207,017940,E1
기타금융,1,1,0,63800,64000,200,20240207,017940,E1
연기금 등,0,0,0,0,0,0,20240207,017940,E1
기관합계,3874,4139,265,252164000,268985700,16821700,20240207,017940,E1
기타법인,2319,522,-1797,151518300,34092800,-117425500,20240207,017940,E1
개인,33614,22534,-11080,2189693300,1469338500,-720354800,20240207,017940,E1
외국인,4684,17299,12615,303229200,1124381600,821152400,20240207,017940,E1
기타외국인,3,0,-3,193800,0,-193800,20240207,017940,E1
전체,44494,44494,0,2896798600,2896798600,0,20240207,017940,E1
금융투자,11076,63732,52656,43012385,247666980,204654595,20240207,365550,ESR켄달스퀘어리츠
보험,0,0,0,0,0,0,20240207,365550,ESR켄달스퀘어리츠
투신,14185,9461,-4724,55025045,36811640,-18213405,20240207,365550,ESR켄달스퀘어리츠
사모,0,306,306,0,1185270,1185270,20240207,365550,ESR켄달스퀘어리츠
은행,0,0,0,0,0,0,20240207,365550,ESR켄달스퀘어리츠
