투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
금융투자,1,1,0,12260,12370,110,20240126,098120,마이크로컨텍솔
보험,0,0,0,0,0,0,20240126,098120,마이크로컨텍솔
투신,4233,0,-4233,51974990,0,-51974990,20240126,098120,마이크로컨텍솔
사모,0,0,0,0,0,0,20240126,098120,마이크로컨텍솔
은행,0,0,0,0,0,0,20240126,098120,마이크로컨텍솔
기타금융,0,0,0,0,0,0,20240126,098120,마이크로컨텍솔
연기금 등,0,0,0,0,0,0,20240126,098120,마이크로컨텍솔
기관합계,4234,1,-4233,51987250,12370,-51974880,20240126,098120,마이크로컨텍솔
기타법인,0,0,0,0,0,0,20240126,098120,마이크로컨텍솔
개인,83298,101543,18245,1029775330,1254955840,225180510,20240126,098120,마이크로컨텍솔
외국인,30019,16007,-14012,372609390,199403760,-173205630,20240126,098120,마이크로컨텍솔
기타외국인,0,0,0,0,0,0,20240126,098120,마이크로컨텍솔
전체,117551,117551,0,1454371970,1454371970,0,20240126,098120,마이크로컨텍솔
금융투자,10279,14604,4325,251482500,359374850,107892350,20240126,009520,포스코엠텍
보험,0,0,0,0,0,0,20240126,009520,포스코엠텍
투신,0,10104,10104,0,248226050,248226050,20240126,009520,포스코엠텍
사모,0,121,121,0,2972150,2972150,20240126,009520,포스코엠텍
은행,0,0,0,0,0,0,20240126,009520,포스코엠텍
기타금융,0,0,0,0,0,0,20240126,009520,포스코엠텍
연기금 등,226,0,-226,5548300,0,-5548300,20240126,009520,포스코엠텍
기관합계,10505,24829,14324,257030800,610573050,353542250,20240126,009520,포스코엠텍
기타법인,573,5189,4616,14123400,127791800,113668400,20240126,009520,포스코엠텍
개인,514640,484072,-30568,12623554950,11874728250,-748826700,20240126,009520,포스코엠텍
외국인,128055,140583,12528,3136620500,3439703350,303082850,20240126,009520,포스코엠텍
기타외국인,2271,1371,-900,55032950,33566150,-21466800,20240126,009520,포스코엠텍
전체,656044,656044,0,16086362600,16086362600,0,20240126,009520,포스코엠텍
금융투자,14072,12204,-1868,67332730,58490525,-8842205,20240126,095570,AJ네트웍스
보험,0,0,0,0,0,0,20240126,095570,AJ네트웍스
투신,54,34527,34473,258205,166149745,165891540,20240126,095570,AJ네트웍스
사모,200,4545,4345,956000,21885900,20929900,20240126,095570,AJ네트웍스
은행,0,0,0,0,0,0,20240126,095570,AJ네트웍스
기타금융,0,0,0,0,0,0,20240126,095570,AJ네트웍스
연기금 등,30,0,-30,143400,0,-143400,20240126,095570,AJ네트웍스
기관합계,14356,51276,36920,68690335,246526170,177835835,20240126,095570,AJ네트웍스
기타법인,500,0,-500,2420785,0,-2420785,20240126,095570,AJ네트웍스
개인,61992,53565,-8427,298194780,257033700,-41161080,20240126,095570,AJ네트웍스
외국인,53578,25682,-27896,256844535,123058150,-133786385,20240126,095570,AJ네트웍스
기타외국인,100,3,-97,482000,14415,-467585,20240126,095570,AJ네트웍스
전체,130526,130526,0,626632435,626632435,0,20240126,095570,AJ네트웍스
금융투자,1378,1348,-30,22008890,21460040,-548850,20240126,006840,AK홀딩스
보험,0,0,0,0,0,0,20240126,006840,AK홀딩스
투신,14,38,24,223460,606100,382640,20240126,006840,AK홀딩스
사모,1,0,-1,15950,0,-15950,20240126,006840,AK홀딩스
은행,0,0,0,0,0,0,20240126,006840,AK홀딩스
기타금융,0,0,0,0,0,0,20240126,006840,AK홀딩스
연기금 등,9,0,-9,143550,0,-143550,20240126,006840,AK홀딩스
기관합계,1402,1386,-16,22391850,22066140,-325710,20240126,006840,AK홀딩스
기타법인,0,30,30,0,479100,479100,20240126,006840,AK홀딩스
