투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
기관합계,24403,19309,-5094,3272223000,2600250400,-671972600,20240208,282330,BGF리테일
기타법인,2,152,150,270300,20455900,20185600,20240208,282330,BGF리테일
개인,9957,46508,36551,1340701600,6264914500,4924212900,20240208,282330,BGF리테일
외국인,49946,18583,-31363,6737708400,2498222000,-4239486400,20240208,282330,BGF리테일
기타외국인,275,31,-244,37114500,4175000,-32939500,20240208,282330,BGF리테일
전체,84583,84583,0,11388017800,11388017800,0,20240208,282330,BGF리테일
금융투자,16118,16481,363,65548200,67139465,1591265,20240208,027410,BGF
보험,0,0,0,0,0,0,20240208,027410,BGF
투신,1,674,673,4085,2741095,2737010,20240208,027410,BGF
사모,126,1347,1221,511700,5478760,4967060,20240208,027410,BGF
은행,162,0,-162,658855,0,-658855,20240208,027410,BGF
기타금융,0,0,0,0,0,0,20240208,027410,BGF
연기금 등,0,2000,2000,0,8139900,8139900,20240208,027410,BGF
기관합계,16407,20502,4095,66722840,83499220,16776380,20240208,027410,BGF
기타법인,260,0,-260,1059300,0,-1059300,20240208,027410,BGF
개인,136462,200390,63928,556087905,816768330,260680425,20240208,027410,BGF
외국인,77291,9528,-67763,315202265,38804710,-276397555,20240208,027410,BGF
기타외국인,10,10,0,40700,40750,50,20240208,027410,BGF
전체,230430,230430,0,939113010,939113010,0,20240208,027410,BGF
금융투자,292555,327942,35387,2285096800,2564430530,279333730,20240208,138930,BNK금융지주
보험,5444,15247,9803,42569640,119258930,76689290,20240208,138930,BNK금융지주
투신,2280,22617,20337,17816630,176915880,159099250,20240208,138930,BNK금융지주
사모,46080,211317,165237,360484610,1652190730,1291706120,20240208,138930,BNK금융지주
은행,0,0,0,0,0,0,20240208,138930,BNK금융지주
기타금융,0,0,0,0,0,0,20240208,138930,BNK금융지주
연기금 등,210100,155196,-54904,1642436940,1214551860,-427885080,20240208,138930,BNK금융지주
기관합계,556459,732319,175860,4348404620,5727347930,1378943310,20240208,138930,BNK금융지주
기타법인,7299,24917,17618,57046440,194614710,137568270,20240208,138930,BNK금융지주
개인,967860,365692,-602168,7567458580,2857083780,-4710374800,20240208,138930,BNK금융지주
외국인,568105,974623,406518,4438977280,7615926790,3176949510,20240208,138930,BNK금융지주
기타외국인,3169,5341,2172,24822650,41736360,16913710,20240208,138930,BNK금융지주
전체,2102892,2102892,0,16436709570,16436709570,0,20240208,138930,BNK금융지주
금융투자,0,0,0,0,0,0,20240208,001465,BYC우
보험,0,0,0,0,0,0,20240208,001465,BYC우
투신,0,0,0,0,0,0,20240208,001465,BYC우
사모,0,0,0,0,0,0,20240208,001465,BYC우
은행,0,0,0,0,0,0,20240208,001465,BYC우
기타금융,0,0,0,0,0,0,20240208,001465,BYC우
연기금 등,0,0,0,0,0,0,20240208,001465,BYC우
기관합계,0,0,0,0,0,0,20240208,001465,BYC우
기타법인,0,0,0,0,0,0,20240208,001465,BYC우
개인,88,88,0,12758000,12758000,0,20240208,001465,BYC우
외국인,0,0,0,0,0,0,20240208,001465,BYC우
기타외국인,0,0,0,0,0,0,20240208,001465,BYC우
전체,88,88,0,12758000,12758000,0,20240208,001465,BYC우
금융투자,5,5,0,2058500,2075000,16500,20240208,001460,BYC
보험,0,0,0,0,0,0,20240208,001460,BYC
투신,0,3,3,0,1243000,1243000,20240208,001460,BYC
사모,0,7,7,0,2880500,2880500,20240208,001460,BYC
은행,0,0,0,0,0,0,20240208,001460,BYC
기타금융,0,0,0,0,0,0,20240208,001460,BYC
연기금 등,0,0,0,0,0,0,20240208,001460,BYC
기관합계,5,15,10,2058500,6198500,4140000,20240208,001460,BYC
기타법인,0,0,0,0,0,0,20240208,001460,BYC
개인,87,77,-10,36040500,31900500,-4140000,20240208,001460,BYC
외국인,0,0,0,0,0,0,20240208,001460,BYC
기타외국인,0,0,0,0,0,0,20240208,001460,BYC
전체,92,92,0,38099000,38099000,0,20240208,001460,BYC
금융투자,555,532,-23,30566400,29311000,-1255400,20240208,001045,CJ우
보험,0,2081,2081,0,114451300,114451300,20240208,001045,CJ우
투신,0,210,210,0,11589300,11589300,20240208,001045,CJ우
사모,0,1610,1610,0,88840000,88840000,20240208,001045,CJ우
은행,0,0,0,0,0,0,20240208,001045,CJ우
기타금융,0,391,391,0,21504100,21504100,20240208,001045,CJ우
연기금 등,0,0,0,0,0,0,20240208,001045,CJ우
기관합계,555,4824,4269,30566400,265695700,235129300,20240208,001045,CJ우
기타법인,298,15,-283,16399800,826200,-15573600,20240208,001045,CJ우
개인,6115,2195,-3920,337063100,121200900,-215862200,20240208,001045,CJ우
외국인,186,120,-66,10299200,6605700,-3693500,20240208,001045,CJ우
기타외국인,0,0,0,0,0,0,20240208,001045,CJ우
전체,7154,7154,0,394328500,394328500,0,20240208,001045,CJ우
금융투자,556,3577,3021,44367000,285910700,241543700,20240208,00104K,CJ4우(전환)
보험,0,0,0,0,0,0,20240208,00104K,CJ4우(전환)
투신,2,2076,2074,159600,166962900,166803300,20240208,00104K,CJ4우(전환)
사모,0,0,0,0,0,0,20240208,00104K,CJ4우(전환)
은행,0,0,0,0,0,0,20240208,00104K,CJ4우(전환)
기타금융,0,0,0,0,0,0,20240208,00104K,CJ4우(전환)
연기금 등,0,0,0,0,0,0,20240208,00104K,CJ4우(전환)
기관합계,558,5653,5095,44526600,452873600,408347000,20240208,00104K,CJ4우(전환)
기타법인,10,323,313,800200,25734100,24933900,20240208,00104K,CJ4우(전환)
개인,5887,3065,-2822,472548600,245548300,-227000300,20240208,00104K,CJ4우(전환)
외국인,4555,1969,-2586,364075000,157794400,-206280600,20240208,00104K,CJ4우(전환)
기타외국인,0,0,0,0,0,0,20240208,00104K,CJ4우(전환)
전체,11010,11010,0,881950400,881950400,0,20240208,00104K,CJ4우(전환)
금융투자,7864,28186,20322,848920200,3047511500,2198591300,20240208,001040,CJ
보험,3855,5542,1687,416771400,600272700,183501300,20240208,001040,CJ
투신,13442,15147,1705,1451594600,1640849200,189254600,20240208,001040,CJ
사모,5872,8721,2849,635871500,947948400,312076900,20240208,001040,CJ
은행,370,0,-370,40170000,0,-40170000,20240208,001040,CJ
기타금융,13,1,-12,1427700,108100,-1319600,20240208,001040,CJ
연기금 등,14108,23657,9549,1522758500,2565168000,1042409500,20240208,001040,CJ
기관합계,45524,81254,35730,4917513900,8801857900,3884344000,20240208,001040,CJ
기타법인,1450,1180,-270,157140300,127557900,-29582400,20240208,001040,CJ
개인,50997,37569,-13428,5536742600,4071073500,-1465669100,20240208,001040,CJ
외국인,44260,21793,-22467,4795583200,2359348900,-2436234300,20240208,001040,CJ
기타외국인,35,470,435,3814800,50956600,47141800,20240208,001040,CJ
전체,142266,142266,0,15410794800,15410794800,0,20240208,001040,CJ
금융투자,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
보험,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
투신,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
사모,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
은행,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
기타금융,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
연기금 등,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
기관합계,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
기타법인,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
개인,176,176,0,3625300,3625300,0,20240208,011155,CJ씨푸드1우
외국인,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
기타외국인,0,0,0,0,0,0,20240208,011155,CJ씨푸드1우
전체,176,176,0,3625300,3625300,0,20240208,011155,CJ씨푸드1우
금융투자,0,18,18,0,51460,51460,20240208,011150,CJ씨푸드
보험,0,0,0,0,0,0,20240208,011150,CJ씨푸드
투신,0,0,0,0,0,0,20240208,011150,CJ씨푸드
사모,48,0,-48,137745,0,-137745,20240208,011150,CJ씨푸드
은행,0,0,0,0,0,0,20240208,011150,CJ씨푸드
기타금융,0,0,0,0,0,0,20240208,011150,CJ씨푸드
연기금 등,0,0,0,0,0,0,20240208,011150,CJ씨푸드
기관합계,48,18,-30,137745,51460,-86285,20240208,011150,CJ씨푸드
기타법인,0,0,0,0,0,0,20240208,011150,CJ씨푸드
개인,73139,78782,5643,209434250,225579145,16144895,20240208,011150,CJ씨푸드
외국인,11140,5101,-6039,31895745,14618740,-17277005,20240208,011150,CJ씨푸드
기타외국인,580,1006,426,1658800,2877195,1218395,20240208,011150,CJ씨푸드
전체,84907,84907,0,243126540,243126540,0,20240208,011150,CJ씨푸드
금융투자,5,1,-4,11175,2240,-8935,20240208,058820,CMG제약
보험,0,0,0,0,0,0,20240208,058820,CMG제약
투신,0,0,0,0,0,0,20240208,058820,CMG제약
사모,0,0,0,0,0,0,20240208,058820,CMG제약
은행,0,0,0,0,0,0,20240208,058820,CMG제약
기타금융,0,0,0,0,0,0,20240208,058820,CMG제약
연기금 등,0,0,0,0,0,0,20240208,058820,CMG제약
기관합계,5,1,-4,11175,2240,-8935,20240208,058820,CMG제약
기타법인,0,0,0,0,0,0,20240208,058820,CMG제약
개인,174408,190590,16182,391122225,427691655,36569430,20240208,058820,CMG제약
외국인,32000,15624,-16376,71960365,34956500,-37003865,20240208,058820,CMG제약
기타외국인,0,198,198,0,443370,443370,20240208,058820,CMG제약
전체,206413,206413,0,463093765,463093765,0,20240208,058820,CMG제약
금융투자,144,201,57,9472900,13228500,3755600,20240208,000590,CS홀딩스
보험,0,419,419,0,27561700,27561700,20240208,000590,CS홀딩스
투신,0,0,0,0,0,0,20240208,000590,CS홀딩스
사모,38,0,-38,2497600,0,-2497600,20240208,000590,CS홀딩스
은행,0,0,0,0,0,0,20240208,000590,CS홀딩스
기타금융,0,0,0,0,0,0,20240208,000590,CS홀딩스
연기금 등,0,0,0,0,0,0,20240208,000590,CS홀딩스
기관합계,182,620,438,11970500,40790200,28819700,20240208,000590,CS홀딩스
기타법인,0,0,0,0,0,0,20240208,000590,CS홀딩스
개인,548,380,-168,36024400,24926800,-11097600,20240208,000590,CS홀딩스
외국인,270,0,-270,17722100,0,-17722100,20240208,000590,CS홀딩스
기타외국인,0,0,0,0,0,0,20240208,000590,CS홀딩스
전체,1000,1000,0,65717000,65717000,0,20240208,000590,CS홀딩스
금융투자,0,72,72,0,116105,116105,20240208,012030,DB
보험,0,0,0,0,0,0,20240208,012030,DB
투신,0,1203,1203,0,1945829,1945829,20240208,012030,DB
사모,266,2406,2140,430028,3891586,3461558,20240208,012030,DB
은행,0,0,0,0,0,0,20240208,012030,DB
기타금융,0,0,0,0,0,0,20240208,012030,DB
연기금 등,0,0,0,0,0,0,20240208,012030,DB
기관합계,266,3681,3415,430028,5953520,5523492,20240208,012030,DB
기타법인,0,4,4,0,6472,6472,20240208,012030,DB
개인,204263,203916,-347,329851107,329228627,-622480,20240208,012030,DB
외국인,26062,20852,-5210,42099808,33741178,-8358630,20240208,012030,DB
기타외국인,862,3000,2138,1393854,4845000,3451146,20240208,012030,DB
전체,231453,231453,0,373774797,373774797,0,20240208,012030,DB
금융투자,21463,38234,16771,2094914100,3729205700,1634291600,20240208,005830,DB손해보험
보험,9951,39,-9912,971594000,3811600,-967782400,20240208,005830,DB손해보험
투신,2815,6999,4184,274599200,684064200,409465000,20240208,005830,DB손해보험
사모,36,4611,4575,3507700,450041300,446533600,20240208,005830,DB손해보험
은행,0,0,0,0,0,0,20240208,005830,DB손해보험
기타금융,2,20,18,193400,1933600,1740200,20240208,005830,DB손해보험
연기금 등,24450,13807,-10643,2387392400,1343893800,-1043498600,20240208,005830,DB손해보험
기관합계,58717,63710,4993,5732200800,6212950200,480749400,20240208,005830,DB손해보험
기타법인,449,693,244,43830900,67078400,23247500,20240208,005830,DB손해보험
개인,12240,16460,4220,1188828200,1593564600,404736400,20240208,005830,DB손해보험
외국인,177943,168486,-9457,17346078350,16437342050,-908736300,20240208,005830,DB손해보험
기타외국인,10,10,0,966000,969000,3000,20240208,005830,DB손해보험
전체,249359,249359,0,24311904250,24311904250,0,20240208,005830,DB손해보험
금융투자,2659,4427,1768,11344505,18919190,7574685,20240208,016610,DB증권
보험,0,0,0,0,0,0,20240208,016610,DB증권
투신,0,1673,1673,0,7175040,7175040,20240208,016610,DB증권
사모,56,3048,2992,240065,13071680,12831615,20240208,016610,DB증권
은행,0,0,0,0,0,0,20240208,016610,DB증권
기타금융,0,0,0,0,0,0,20240208,016610,DB증권
연기금 등,0,0,0,0,0,0,20240208,016610,DB증권
기관합계,2715,9148,6433,11584570,39165910,27581340,20240208,016610,DB증권
기타법인,368,18700,18332,1575045,80004380,78429335,20240208,016610,DB증권
개인,54383,44256,-10127,232980595,189653130,-43327465,20240208,016610,DB증권
외국인,26325,9752,-16573,112607390,41719780,-70887610,20240208,016610,DB증권
기타외국인,0,1935,1935,0,8204400,8204400,20240208,016610,DB증권
전체,83791,83791,0,358747600,358747600,0,20240208,016610,DB증권
금융투자,35058,58318,23260,1749321650,2918919600,1169597950,20240208,000990,DB하이텍
보험,614,1511,897,30583750,75696600,45112850,20240208,000990,DB하이텍
투신,277,3270,2993,13856150,163827000,149970850,20240208,000990,DB하이텍
사모,5217,3130,-2087,259713350,156808000,-102905350,20240208,000990,DB하이텍
은행,0,0,0,0,0,0,20240208,000990,DB하이텍
기타금융,1,2,1,49550,99700,50150,20240208,000990,DB하이텍
연기금 등,52537,21912,-30625,2621263250,1094450000,-1526813250,20240208,000990,DB하이텍
기관합계,93704,88143,-5561,4674787700,4409800900,-264986800,20240208,000990,DB하이텍
기타법인,5400,10656,5256,268602350,530411600,261809250,20240208,000990,DB하이텍
개인,100553,99917,-636,5022442150,4979157850,-43284300,20240208,000990,DB하이텍
외국인,35682,32308,-3374,1783428550,1615573600,-167854950,20240208,000990,DB하이텍
기타외국인,20,4335,4315,996850,215313650,214316800,20240208,000990,DB하이텍
전체,235359,235359,0,11750257600,11750257600,0,20240208,000990,DB하이텍
금융투자,89,95,6,2576300,2749750,173450,20240208,001530,DI동일
보험,0,0,0,0,0,0,20240208,001530,DI동일
투신,25,2349,2324,723750,67875500,67151750,20240208,001530,DI동일
사모,34,359,325,982600,10354300,9371700,20240208,001530,DI동일
은행,0,0,0,0,0,0,20240208,001530,DI동일
기타금융,0,0,0,0,0,0,20240208,001530,DI동일
연기금 등,0,0,0,0,0,0,20240208,001530,DI동일
기관합계,148,2803,2655,4282650,80979550,76696900,20240208,001530,DI동일
기타법인,30,16764,16734,871500,484993350,484121850,20240208,001530,DI동일
개인,57018,21926,-35092,1646846400,631685850,-1015160550,20240208,001530,DI동일
외국인,8390,23843,15453,241984700,689141500,447156800,20240208,001530,DI동일
기타외국인,0,250,250,0,7185000,7185000,20240208,001530,DI동일
전체,65586,65586,0,1893985250,1893985250,0,20240208,001530,DI동일
금융투자,1437,1441,4,39830350,39818200,-12150,20240208,000215,DL우
보험,0,0,0,0,0,0,20240208,000215,DL우
투신,0,0,0,0,0,0,20240208,000215,DL우
사모,0,0,0,0,0,0,20240208,000215,DL우
은행,0,0,0,0,0,0,20240208,000215,DL우
기타금융,0,0,0,0,0,0,20240208,000215,DL우
연기금 등,0,0,0,0,0,0,20240208,000215,DL우
기관합계,1437,1441,4,39830350,39818200,-12150,20240208,000215,DL우
기타법인,19,0,-19,534450,0,-534450,20240208,000215,DL우
개인,46560,46532,-28,1313045050,1312527200,-517850,20240208,000215,DL우
외국인,339,372,33,9578900,10358850,779950,20240208,000215,DL우
기타외국인,0,10,10,0,284500,284500,20240208,000215,DL우
전체,48355,48355,0,1362988750,1362988750,0,20240208,000215,DL우
금융투자,23420,26339,2919,1297631500,1459366800,161735300,20240208,000210,DL
보험,771,1759,988,42344900,97677400,55332500,20240208,000210,DL
투신,1045,22696,21651,57495900,1252477700,1194981800,20240208,000210,DL
사모,2093,63,-2030,114688900,3481800,-111207100,20240208,000210,DL
은행,0,0,0,0,0,0,20240208,000210,DL
기타금융,77,0,-77,4169800,0,-4169800,20240208,000210,DL
연기금 등,10908,30061,19153,601345000,1670596000,1069251000,20240208,000210,DL
기관합계,38314,80918,42604,2117676000,4483599700,2365923700,20240208,000210,DL
기타법인,4272,816,-3456,242817200,45384100,-197433100,20240208,000210,DL
개인,102832,83029,-19803,5681268000,4600243400,-1081024600,20240208,000210,DL
외국인,63934,44521,-19413,3554831400,2463639600,-1091191800,20240208,000210,DL
기타외국인,1,69,68,54900,3780700,3725800,20240208,000210,DL
전체,209353,209353,0,11596647500,11596647500,0,20240208,000210,DL
금융투자,51,2,-49,1017640,39920,-977720,20240208,37550K,DL이앤씨우
보험,0,0,0,0,0,0,20240208,37550K,DL이앤씨우
투신,0,0,0,0,0,0,20240208,37550K,DL이앤씨우
사모,0,0,0,0,0,0,20240208,37550K,DL이앤씨우
은행,0,0,0,0,0,0,20240208,37550K,DL이앤씨우
기타금융,0,0,0,0,0,0,20240208,37550K,DL이앤씨우
연기금 등,0,0,0,0,0,0,20240208,37550K,DL이앤씨우
기관합계,51,2,-49,1017640,39920,-977720,20240208,37550K,DL이앤씨우
기타법인,40,0,-40,795030,0,-795030,20240208,37550K,DL이앤씨우
개인,1855,1972,117,36747380,39095040,2347660,20240208,37550K,DL이앤씨우
외국인,134,104,-30,2677490,2062780,-614710,20240208,37550K,DL이앤씨우
기타외국인,0,2,2,0,39800,39800,20240208,37550K,DL이앤씨우
전체,2080,2080,0,41237540,41237540,0,20240208,37550K,DL이앤씨우
금융투자,1,1,0,25500,25600,100,20240208,37550L,DL이앤씨2우(전환)
보험,0,0,0,0,0,0,20240208,37550L,DL이앤씨2우(전환)
투신,0,0,0,0,0,0,20240208,37550L,DL이앤씨2우(전환)
사모,0,0,0,0,0,0,20240208,37550L,DL이앤씨2우(전환)
은행,0,0,0,0,0,0,20240208,37550L,DL이앤씨2우(전환)
기타금융,0,0,0,0,0,0,20240208,37550L,DL이앤씨2우(전환)
연기금 등,0,0,0,0,0,0,20240208,37550L,DL이앤씨2우(전환)
기관합계,1,1,0,25500,25600,100,20240208,37550L,DL이앤씨2우(전환)
기타법인,0,0,0,0,0,0,20240208,37550L,DL이앤씨2우(전환)
개인,1663,1468,-195,42467050,37498050,-4969000,20240208,37550L,DL이앤씨2우(전환)
외국인,31,226,195,791700,5760600,4968900,20240208,37550L,DL이앤씨2우(전환)
기타외국인,0,0,0,0,0,0,20240208,37550L,DL이앤씨2우(전환)
전체,1695,1695,0,43284250,43284250,0,20240208,37550L,DL이앤씨2우(전환)
금융투자,12401,18690,6289,488756250,738744450,249988200,20240208,375500,DL이앤씨
보험,733,8284,7551,28936250,327020250,298084000,20240208,375500,DL이앤씨
투신,13681,15288,1607,539169650,603122600,63952950,20240208,375500,DL이앤씨
사모,2467,47,-2420,97349000,1851800,-95497200,20240208,375500,DL이앤씨
은행,0,0,0,0,0,0,20240208,375500,DL이앤씨
기타금융,3,70,67,118350,2730500,2612150,20240208,375500,DL이앤씨
연기금 등,26650,29725,3075,1052586150,1172174600,119588450,20240208,375500,DL이앤씨
기관합계,55935,72104,16169,2206915650,2845644200,638728550,20240208,375500,DL이앤씨
기타법인,3600,127,-3473,142320000,5016900,-137303100,20240208,375500,DL이앤씨
개인,47902,26680,-21222,1884900850,1048811500,-836089350,20240208,375500,DL이앤씨
외국인,52772,60781,8009,2077699150,2392021800,314322650,20240208,375500,DL이앤씨
기타외국인,0,517,517,0,20341250,20341250,20240208,375500,DL이앤씨
전체,160209,160209,0,6311835650,6311835650,0,20240208,375500,DL이앤씨
금융투자,1311,1316,5,5667830,5689955,22125,20240208,155660,DSR
보험,0,0,0,0,0,0,20240208,155660,DSR
투신,0,0,0,0,0,0,20240208,155660,DSR
사모,22,0,-22,95250,0,-95250,20240208,155660,DSR
은행,0,0,0,0,0,0,20240208,155660,DSR
기타금융,0,0,0,0,0,0,20240208,155660,DSR
연기금 등,3181,0,-3181,13744030,0,-13744030,20240208,155660,DSR
기관합계,4514,1316,-3198,19507110,5689955,-13817155,20240208,155660,DSR
기타법인,0,0,0,0,0,0,20240208,155660,DSR
개인,15034,16746,1712,65090255,72483005,7392750,20240208,155660,DSR
외국인,334,1815,1481,1450935,7853765,6402830,20240208,155660,DSR
기타외국인,0,5,5,0,21575,21575,20240208,155660,DSR
전체,19882,19882,0,86048300,86048300,0,20240208,155660,DSR
금융투자,1,6,5,4220,25400,21180,20240208,069730,DSR제강
보험,0,0,0,0,0,0,20240208,069730,DSR제강
투신,0,736,736,0,3099860,3099860,20240208,069730,DSR제강
사모,20,0,-20,84520,0,-84520,20240208,069730,DSR제강
은행,0,0,0,0,0,0,20240208,069730,DSR제강
기타금융,0,0,0,0,0,0,20240208,069730,DSR제강
연기금 등,0,0,0,0,0,0,20240208,069730,DSR제강
기관합계,21,742,721,88740,3125260,3036520,20240208,069730,DSR제강
기타법인,0,100,100,0,415500,415500,20240208,069730,DSR제강
개인,26551,34984,8433,111710920,147251885,35540965,20240208,069730,DSR제강
외국인,13125,3881,-9244,55223290,16272205,-38951085,20240208,069730,DSR제강
기타외국인,10,0,-10,41900,0,-41900,20240208,069730,DSR제강
전체,39707,39707,0,167064850,167064850,0,20240208,069730,DSR제강
금융투자,0,58,58,0,10377000,10377000,20240208,017860,DS단석
보험,0,0,0,0,0,0,20240208,017860,DS단석
투신,0,39,39,0,6972000,6972000,20240208,017860,DS단석
사모,0,78,78,0,13944000,13944000,20240208,017860,DS단석
은행,0,0,0,0,0,0,20240208,017860,DS단석
기타금융,0,0,0,0,0,0,20240208,017860,DS단석
연기금 등,0,396,396,0,70522400,70522400,20240208,017860,DS단석
기관합계,0,571,571,0,101815400,101815400,20240208,017860,DS단석
기타법인,634,771,137,112310800,136568600,24257800,20240208,017860,DS단석
개인,40958,42085,1127,7301271700,7499355900,198084200,20240208,017860,DS단석
외국인,5066,2998,-2068,902586500,536961200,-365625300,20240208,017860,DS단석
기타외국인,13,246,233,2321500,43789400,41467900,20240208,017860,DS단석
전체,46671,46671,0,8318490500,8318490500,0,20240208,017860,DS단석
금융투자,1019,1066,47,67002000,70121700,3119700,20240208,017940,E1
보험,0,0,0,0,0,0,20240208,017940,E1
투신,1,51,50,66100,3364600,3298500,20240208,017940,E1
사모,10,101,91,658400,6664000,6005600,20240208,017940,E1
은행,159,0,-159,10462100,0,-10462100,20240208,017940,E1
기타금융,0,0,0,0,0,0,20240208,017940,E1
연기금 등,0,0,0,0,0,0,20240208,017940,E1
기관합계,1189,1218,29,78188600,80150300,1961700,20240208,017940,E1
기타법인,241,268,27,15809600,17585500,1775900,20240208,017940,E1
개인,12543,16469,3926,823795800,1081649800,257854000,20240208,017940,E1
외국인,9118,5350,-3768,599343600,351839800,-247503800,20240208,017940,E1
기타외국인,214,0,-214,14087800,0,-14087800,20240208,017940,E1
전체,23305,23305,0,1531225400,1531225400,0,20240208,017940,E1
금융투자,9018,54455,45437,34729175,209916125,175186950,20240208,365550,ESR켄달스퀘어리츠
보험,0,0,0,0,0,0,20240208,365550,ESR켄달스퀘어리츠
투신,143,31874,31731,551315,123254800,122703485,20240208,365550,ESR켄달스퀘어리츠
사모,282,2946,2664,1087110,11347190,10260080,20240208,365550,ESR켄달스퀘어리츠
