투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
금융투자,1,1,0,12460,13110,650,20240115,098120,마이크로컨텍솔
보험,0,0,0,0,0,0,20240115,098120,마이크로컨텍솔
투신,0,0,0,0,0,0,20240115,098120,마이크로컨텍솔
사모,0,0,0,0,0,0,20240115,098120,마이크로컨텍솔
은행,0,0,0,0,0,0,20240115,098120,마이크로컨텍솔
기타금융,0,0,0,0,0,0,20240115,098120,마이크로컨텍솔
연기금 등,0,0,0,0,0,0,20240115,098120,마이크로컨텍솔
기관합계,1,1,0,12460,13110,650,20240115,098120,마이크로컨텍솔
기타법인,770,0,-770,9748200,0,-9748200,20240115,098120,마이크로컨텍솔
개인,225023,152341,-72682,2836001220,1922665420,-913335800,20240115,098120,마이크로컨텍솔
외국인,31163,93161,61998,395832710,1176107330,780274620,20240115,098120,마이크로컨텍솔
기타외국인,385,11839,11454,4820200,147628930,142808730,20240115,098120,마이크로컨텍솔
전체,257342,257342,0,3246414790,3246414790,0,20240115,098120,마이크로컨텍솔
금융투자,3567,2698,-869,100095300,75472900,-24622400,20240115,009520,포스코엠텍
보험,0,0,0,0,0,0,20240115,009520,포스코엠텍
투신,0,1,1,0,28100,28100,20240115,009520,포스코엠텍
사모,0,1256,1256,0,34804350,34804350,20240115,009520,포스코엠텍
은행,0,0,0,0,0,0,20240115,009520,포스코엠텍
기타금융,0,0,0,0,0,0,20240115,009520,포스코엠텍
연기금 등,0,0,0,0,0,0,20240115,009520,포스코엠텍
기관합계,3567,3955,388,100095300,110305350,10210050,20240115,009520,포스코엠텍
기타법인,19805,1127,-18678,552998100,31223500,-521774600,20240115,009520,포스코엠텍
개인,694091,644509,-49582,19415960650,18038498250,-1377462400,20240115,009520,포스코엠텍
외국인,108958,176980,68022,3059186700,4952366100,1893179400,20240115,009520,포스코엠텍
기타외국인,734,584,-150,20519250,16366800,-4152450,20240115,009520,포스코엠텍
전체,827155,827155,0,23148760000,23148760000,0,20240115,009520,포스코엠텍
금융투자,32981,38990,6009,158642080,187674215,29032135,20240115,095570,AJ네트웍스
보험,0,0,0,0,0,0,20240115,095570,AJ네트웍스
투신,24262,14129,-10133,116298280,67890000,-48408280,20240115,095570,AJ네트웍스
사모,0,2100,2100,0,10082030,10082030,20240115,095570,AJ네트웍스
은행,0,0,0,0,0,0,20240115,095570,AJ네트웍스
기타금융,0,0,0,0,0,0,20240115,095570,AJ네트웍스
연기금 등,0,10000,10000,0,48272500,48272500,20240115,095570,AJ네트웍스
기관합계,57243,65219,7976,274940360,313918745,38978385,20240115,095570,AJ네트웍스
기타법인,0,9716,9716,0,46685835,46685835,20240115,095570,AJ네트웍스
개인,188183,186715,-1468,903884670,898493815,-5390855,20240115,095570,AJ네트웍스
외국인,84240,67708,-16532,406650160,324900060,-81750100,20240115,095570,AJ네트웍스
기타외국인,10,318,308,49050,1525785,1476735,20240115,095570,AJ네트웍스
전체,329676,329676,0,1585524240,1585524240,0,20240115,095570,AJ네트웍스
금융투자,1561,530,-1031,25967030,8799060,-17167970,20240115,006840,AK홀딩스
보험,0,0,0,0,0,0,20240115,006840,AK홀딩스
투신,0,0,0,0,0,0,20240115,006840,AK홀딩스
사모,0,0,0,0,0,0,20240115,006840,AK홀딩스
은행,0,0,0,0,0,0,20240115,006840,AK홀딩스
기타금융,0,0,0,0,0,0,20240115,006840,AK홀딩스
연기금 등,835,0,-835,13885900,0,-13885900,20240115,006840,AK홀딩스
기관합계,2396,530,-1866,39852930,8799060,-31053870,20240115,006840,AK홀딩스
기타법인,1,111,110,16650,1840440,1823790,20240115,006840,AK홀딩스
개인,2352,4157,1805,39082950,69130030,30047080,20240115,006840,AK홀딩스
외국인,63,14,-49,1048140,231140,-817000,20240115,006840,AK홀딩스
기타외국인,0,0,0,0,0,0,20240115,006840,AK홀딩스
전체,4812,4812,0,80000670,80000670,0,20240115,006840,AK홀딩스
금융투자,2899,3499,600,412658800,495828100,83169300,20240115,282330,BGF리테일
보험,103,2643,2540,14735300,377285100,362549800,20240115,282330,BGF리테일
투신,2585,5457,2872,366955900,776063200,409107300,20240115,282330,BGF리테일
사모,1110,570,-540,157789200,81251400,-76537800,20240115,282330,BGF리테일
은행,0,92,92,0,13211000,13211000,20240115,282330,BGF리테일
기타금융,1,453,452,143300,64583600,64440300,20240115,282330,BGF리테일
