투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
금융투자,18009,2,-18007,200547910,22470,-200525440,20240131,098120,마이크로컨텍솔
보험,443,0,-443,4964600,0,-4964600,20240131,098120,마이크로컨텍솔
투신,413,0,-413,4672650,0,-4672650,20240131,098120,마이크로컨텍솔
사모,1269,0,-1269,14259110,0,-14259110,20240131,098120,마이크로컨텍솔
은행,0,0,0,0,0,0,20240131,098120,마이크로컨텍솔
기타금융,0,0,0,0,0,0,20240131,098120,마이크로컨텍솔
연기금 등,0,0,0,0,0,0,20240131,098120,마이크로컨텍솔
기관합계,20134,2,-20132,224444270,22470,-224421800,20240131,098120,마이크로컨텍솔
기타법인,0,0,0,0,0,0,20240131,098120,마이크로컨텍솔
개인,79721,75286,-4435,895717340,845606830,-50110510,20240131,098120,마이크로컨텍솔
외국인,9223,37289,28066,104034160,418089330,314055170,20240131,098120,마이크로컨텍솔
기타외국인,3600,101,-3499,40670000,1147140,-39522860,20240131,098120,마이크로컨텍솔
전체,112678,112678,0,1264865770,1264865770,0,20240131,098120,마이크로컨텍솔
금융투자,4401,2512,-1889,104834650,58874050,-45960600,20240131,009520,포스코엠텍
보험,0,0,0,0,0,0,20240131,009520,포스코엠텍
투신,2,0,-2,46400,0,-46400,20240131,009520,포스코엠텍
사모,426,0,-426,10035750,0,-10035750,20240131,009520,포스코엠텍
은행,0,0,0,0,0,0,20240131,009520,포스코엠텍
기타금융,0,0,0,0,0,0,20240131,009520,포스코엠텍
연기금 등,48,48,0,1147350,1130400,-16950,20240131,009520,포스코엠텍
기관합계,4877,2560,-2317,116064150,60004450,-56059700,20240131,009520,포스코엠텍
기타법인,0,745,745,0,17460750,17460750,20240131,009520,포스코엠텍
개인,306125,335934,29809,7214239150,7923543000,709303850,20240131,009520,포스코엠텍
외국인,88204,59254,-28950,2086820200,1399317150,-687503050,20240131,009520,포스코엠텍
기타외국인,225,938,713,5331500,22129650,16798150,20240131,009520,포스코엠텍
전체,399431,399431,0,9422455000,9422455000,0,20240131,009520,포스코엠텍
금융투자,13484,14822,1338,64539565,71133705,6594140,20240131,095570,AJ네트웍스
보험,65,0,-65,310795,0,-310795,20240131,095570,AJ네트웍스
투신,0,0,0,0,0,0,20240131,095570,AJ네트웍스
사모,0,35044,35044,0,168180350,168180350,20240131,095570,AJ네트웍스
은행,0,0,0,0,0,0,20240131,095570,AJ네트웍스
기타금융,0,0,0,0,0,0,20240131,095570,AJ네트웍스
연기금 등,0,0,0,0,0,0,20240131,095570,AJ네트웍스
기관합계,13549,49866,36317,64850360,239314055,174463695,20240131,095570,AJ네트웍스
기타법인,0,234,234,0,1125540,1125540,20240131,095570,AJ네트웍스
개인,68041,41976,-26065,326674525,201397945,-125276580,20240131,095570,AJ네트웍스
외국인,24805,14298,-10507,119021760,68608500,-50413260,20240131,095570,AJ네트웍스
기타외국인,0,21,21,0,100605,100605,20240131,095570,AJ네트웍스
전체,106395,106395,0,510546645,510546645,0,20240131,095570,AJ네트웍스
금융투자,3312,2783,-529,53152550,44679270,-8473280,20240131,006840,AK홀딩스
보험,0,0,0,0,0,0,20240131,006840,AK홀딩스
투신,4,0,-4,63950,0,-63950,20240131,006840,AK홀딩스
사모,0,0,0,0,0,0,20240131,006840,AK홀딩스
