투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
금융투자,0,0,0,0,0,0,20240105,098120,마이크로컨텍솔
보험,0,0,0,0,0,0,20240105,098120,마이크로컨텍솔
투신,0,31572,31572,0,440946990,440946990,20240105,098120,마이크로컨텍솔
사모,0,0,0,0,0,0,20240105,098120,마이크로컨텍솔
은행,0,0,0,0,0,0,20240105,098120,마이크로컨텍솔
기타금융,0,0,0,0,0,0,20240105,098120,마이크로컨텍솔
연기금 등,0,0,0,0,0,0,20240105,098120,마이크로컨텍솔
기관합계,0,31572,31572,0,440946990,440946990,20240105,098120,마이크로컨텍솔
기타법인,1,0,-1,13940,0,-13940,20240105,098120,마이크로컨텍솔
개인,124180,107755,-16425,1729401070,1499376070,-230025000,20240105,098120,마이크로컨텍솔
외국인,40243,25072,-15171,561956370,350696570,-211259800,20240105,098120,마이크로컨텍솔
기타외국인,0,25,25,0,351750,351750,20240105,098120,마이크로컨텍솔
전체,164424,164424,0,2291371380,2291371380,0,20240105,098120,마이크로컨텍솔
금융투자,23102,15244,-7858,714285050,487011500,-227273550,20240105,009520,포스코엠텍
보험,3,0,-3,90700,0,-90700,20240105,009520,포스코엠텍
투신,1,0,-1,31300,0,-31300,20240105,009520,포스코엠텍
사모,7,2665,2658,212800,82561300,82348500,20240105,009520,포스코엠텍
은행,0,0,0,0,0,0,20240105,009520,포스코엠텍
기타금융,0,0,0,0,0,0,20240105,009520,포스코엠텍
연기금 등,0,10658,10658,0,329901700,329901700,20240105,009520,포스코엠텍
기관합계,23113,28567,5454,714619850,899474500,184854650,20240105,009520,포스코엠텍
기타법인,29924,37963,8039,936880250,1188264150,251383900,20240105,009520,포스코엠텍
개인,6213785,6189392,-24393,193514617650,193175829250,-338788400,20240105,009520,포스코엠텍
외국인,987199,1001885,14686,30990156300,30996088000,5931700,20240105,009520,포스코엠텍
기타외국인,32716,28930,-3786,1012659450,909277600,-103381850,20240105,009520,포스코엠텍
전체,7286737,7286737,0,227168933500,227168933500,0,20240105,009520,포스코엠텍
금융투자,19219,49027,29808,99416400,256778540,157362140,20240105,095570,AJ네트웍스
보험,515,0,-515,2667690,0,-2667690,20240105,095570,AJ네트웍스
투신,0,48328,48328,0,251629860,251629860,20240105,095570,AJ네트웍스
사모,10400,0,-10400,53880600,0,-53880600,20240105,095570,AJ네트웍스
은행,0,0,0,0,0,0,20240105,095570,AJ네트웍스
기타금융,0,0,0,0,0,0,20240105,095570,AJ네트웍스
연기금 등,0,89,89,0,461790,461790,20240105,095570,AJ네트웍스
기관합계,30134,97444,67310,155964690,508870190,352905500,20240105,095570,AJ네트웍스
기타법인,0,200,200,0,1020000,1020000,20240105,095570,AJ네트웍스
개인,220823,271626,50803,1150394350,1414194240,263799890,20240105,095570,AJ네트웍스
외국인,159671,41357,-118314,831263070,213532520,-617730550,20240105,095570,AJ네트웍스
기타외국인,0,1,1,0,5160,5160,20240105,095570,AJ네트웍스
전체,410628,410628,0,2137622110,2137622110,0,20240105,095570,AJ네트웍스
금융투자,821,20,-801,13952180,340000,-13612180,20240105,006840,AK홀딩스
보험,0,0,0,0,0,0,20240105,006840,AK홀딩스
투신,0,1,1,0,17040,17040,20240105,006840,AK홀딩스
사모,18,0,-18,305820,0,-305820,20240105,006840,AK홀딩스
은행,0,0,0,0,0,0,20240105,006840,AK홀딩스
기타금융,0,0,0,0,0,0,20240105,006840,AK홀딩스
연기금 등,0,25,25,0,425410,425410,20240105,006840,AK홀딩스
기관합계,839,46,-793,14258000,782450,-13475550,20240105,006840,AK홀딩스
기타법인,0,30,30,0,508800,508800,20240105,006840,AK홀딩스
개인,2165,2929,764,36830450,49814220,12983770,20240105,006840,AK홀딩스
외국인,1,0,-1,17020,0,-17020,20240105,006840,AK홀딩스
기타외국인,0,0,0,0,0,0,20240105,006840,AK홀딩스
전체,3005,3005,0,51105470,51105470,0,20240105,006840,AK홀딩스
금융투자,3271,501,-2770,449129700,69194600,-379935100,20240105,282330,BGF리테일
보험,462,8882,8420,63533600,1225133700,1161600100,20240105,282330,BGF리테일
투신,1145,14611,13466,157838500,2013983000,1856144500,20240105,282330,BGF리테일
사모,918,18091,17173,126729400,2495646500,2368917100,20240105,282330,BGF리테일
은행,0,0,0,0,0,0,20240105,282330,BGF리테일
기타금융,1,1,0,137600,135800,-1800,20240105,282330,BGF리테일
연기금 등,14463,7662,-6801,1991012700,1056708000,-934304700,20240105,282330,BGF리테일
기관합계,20260,49748,29488,2788381500,6860801600,4072420100,20240105,282330,BGF리테일
기타법인,6,21,15,818700,2888100,2069400,20240105,282330,BGF리테일
개인,31542,11831,-19711,4353444900,1629236600,-2724208300,20240105,282330,BGF리테일
