투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
금융투자,3,3,0,32040,32200,160,20240219,098120,마이크로컨텍솔
보험,0,0,0,0,0,0,20240219,098120,마이크로컨텍솔
투신,0,0,0,0,0,0,20240219,098120,마이크로컨텍솔
사모,0,0,0,0,0,0,20240219,098120,마이크로컨텍솔
은행,0,0,0,0,0,0,20240219,098120,마이크로컨텍솔
기타금융,0,0,0,0,0,0,20240219,098120,마이크로컨텍솔
연기금 등,0,0,0,0,0,0,20240219,098120,마이크로컨텍솔
기관합계,3,3,0,32040,32200,160,20240219,098120,마이크로컨텍솔
기타법인,10,0,-10,108400,0,-108400,20240219,098120,마이크로컨텍솔
개인,110804,114667,3863,1186984310,1230997440,44013130,20240219,098120,마이크로컨텍솔
외국인,32414,28555,-3859,349885600,305917660,-43967940,20240219,098120,마이크로컨텍솔
기타외국인,14,20,6,151750,214800,63050,20240219,098120,마이크로컨텍솔
전체,143245,143245,0,1537162100,1537162100,0,20240219,098120,마이크로컨텍솔
금융투자,3876,6820,2944,99357050,176012100,76655050,20240219,009520,포스코엠텍
보험,11,0,-11,282200,0,-282200,20240219,009520,포스코엠텍
투신,0,0,0,0,0,0,20240219,009520,포스코엠텍
사모,0,0,0,0,0,0,20240219,009520,포스코엠텍
은행,0,0,0,0,0,0,20240219,009520,포스코엠텍
기타금융,0,0,0,0,0,0,20240219,009520,포스코엠텍
연기금 등,2185,1344,-841,55973950,34557500,-21416450,20240219,009520,포스코엠텍
기관합계,6072,8164,2092,155613200,210569600,54956400,20240219,009520,포스코엠텍
기타법인,4000,886,-3114,102602100,22801200,-79800900,20240219,009520,포스코엠텍
개인,327351,238377,-88974,8417106700,6132654800,-2284451900,20240219,009520,포스코엠텍
외국인,111548,201170,89622,2869366900,5168962450,2299595550,20240219,009520,포스코엠텍
기타외국인,377,751,374,9656900,19357750,9700850,20240219,009520,포스코엠텍
전체,449348,449348,0,11554345800,11554345800,0,20240219,009520,포스코엠텍
금융투자,10077,9641,-436,49802195,47650455,-2151740,20240219,095570,AJ네트웍스
보험,14,0,-14,69160,0,-69160,20240219,095570,AJ네트웍스
투신,339,0,-339,1680335,0,-1680335,20240219,095570,AJ네트웍스
사모,0,23,23,0,114310,114310,20240219,095570,AJ네트웍스
은행,0,0,0,0,0,0,20240219,095570,AJ네트웍스
기타금융,0,0,0,0,0,0,20240219,095570,AJ네트웍스
연기금 등,0,9624,9624,0,47751210,47751210,20240219,095570,AJ네트웍스
기관합계,10430,19288,8858,51551690,95515975,43964285,20240219,095570,AJ네트웍스
기타법인,0,2000,2000,0,9990000,9990000,20240219,095570,AJ네트웍스
개인,59941,65818,5877,296695320,325505200,28809880,20240219,095570,AJ네트웍스
