투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
사모,699,863,164,94582100,117112300,22530200,20240104,282330,BGF리테일
은행,0,22,22,0,2968800,2968800,20240104,282330,BGF리테일
기타금융,2,1,-1,270500,136400,-134100,20240104,282330,BGF리테일
연기금 등,2934,5276,2342,397844600,715653700,317809100,20240104,282330,BGF리테일
기관합계,11147,13601,2454,1511030500,1844271100,333240600,20240104,282330,BGF리테일
기타법인,2,164,162,270900,22249000,21978100,20240104,282330,BGF리테일
개인,13599,17928,4329,1843782900,2428854400,585071500,20240104,282330,BGF리테일
외국인,14598,7607,-6991,1977973200,1031453100,-946520100,20240104,282330,BGF리테일
기타외국인,0,46,46,0,6229900,6229900,20240104,282330,BGF리테일
전체,39346,39346,0,5333057500,5333057500,0,20240104,282330,BGF리테일
금융투자,22660,21666,-994,83853730,80460575,-3393155,20240104,027410,BGF
보험,0,0,0,0,0,0,20240104,027410,BGF
투신,0,1,1,0,3755,3755,20240104,027410,BGF
사모,369,0,-369,1359535,0,-1359535,20240104,027410,BGF
은행,42,0,-42,155695,0,-155695,20240104,027410,BGF
기타금융,0,0,0,0,0,0,20240104,027410,BGF
연기금 등,13034,142,-12892,47805045,528065,-47276980,20240104,027410,BGF
기관합계,36105,21809,-14296,133174005,80992395,-52181610,20240104,027410,BGF
기타법인,1,250,249,3730,932000,928270,20240104,027410,BGF
개인,80944,102855,21911,300089075,380409440,80320365,20240104,027410,BGF
외국인,22519,14655,-7864,83292555,54225525,-29067030,20240104,027410,BGF
기타외국인,1,1,0,3690,3695,5,20240104,027410,BGF
전체,139570,139570,0,516563055,516563055,0,20240104,027410,BGF
금융투자,143104,26421,-116683,995325820,183723220,-811602600,20240104,138930,BNK금융지주
보험,2503,223,-2280,17333980,1545170,-15788810,20240104,138930,BNK금융지주
투신,5188,15204,10016,35913800,105457440,69543640,20240104,138930,BNK금융지주
사모,4939,8655,3716,34209370,60285570,26076200,20240104,138930,BNK금융지주
은행,0,220,220,0,1524260,1524260,20240104,138930,BNK금융지주
기타금융,196,6,-190,1360220,41590,-1318630,20240104,138930,BNK금융지주
연기금 등,13811,8942,-4869,96179780,62216540,-33963240,20240104,138930,BNK금융지주
기관합계,169741,59671,-110070,1180322970,414793790,-765529180,20240104,138930,BNK금융지주
기타법인,103428,11862,-91566,718741200,82411080,-636330120,20240104,138930,BNK금융지주
개인,168868,428510,259642,1173694010,2975863440,1802169430,20240104,138930,BNK금융지주
외국인,229437,171634,-57803,1591333490,1192429340,-398904150,20240104,138930,BNK금융지주
기타외국인,455,252,-203,3153650,1747670,-1405980,20240104,138930,BNK금융지주
전체,671929,671929,0,4667245320,4667245320,0,20240104,138930,BNK금융지주
금융투자,0,0,0,0,0,0,20240104,001465,BYC우
보험,0,0,0,0,0,0,20240104,001465,BYC우
투신,0,0,0,0,0,0,20240104,001465,BYC우
사모,0,0,0,0,0,0,20240104,001465,BYC우
은행,0,0,0,0,0,0,20240104,001465,BYC우
기타금융,0,0,0,0,0,0,20240104,001465,BYC우
연기금 등,0,0,0,0,0,0,20240104,001465,BYC우
기관합계,0,0,0,0,0,0,20240104,001465,BYC우
기타법인,0,0,0,0,0,0,20240104,001465,BYC우
개인,118,120,2,16651600,16933800,282200,20240104,001465,BYC우
외국인,2,0,-2,282200,0,-282200,20240104,001465,BYC우
기타외국인,0,0,0,0,0,0,20240104,001465,BYC우
전체,120,120,0,16933800,16933800,0,20240104,001465,BYC우
금융투자,3,2,-1,1256500,845500,-411000,20240104,001460,BYC
보험,0,0,0,0,0,0,20240104,001460,BYC
투신,0,0,0,0,0,0,20240104,001460,BYC
사모,1,0,-1,424000,0,-424000,20240104,001460,BYC
은행,0,0,0,0,0,0,20240104,001460,BYC
기타금융,0,0,0,0,0,0,20240104,001460,BYC
연기금 등,0,1,1,0,424000,424000,20240104,001460,BYC
기관합계,4,3,-1,1680500,1269500,-411000,20240104,001460,BYC
기타법인,0,167,167,0,70903000,70903000,20240104,001460,BYC
개인,205,39,-166,86966000,16474000,-70492000,20240104,001460,BYC
외국인,0,0,0,0,0,0,20240104,001460,BYC
기타외국인,0,0,0,0,0,0,20240104,001460,BYC
전체,209,209,0,88646500,88646500,0,20240104,001460,BYC
금융투자,85,162,77,4276900,8181100,3904200,20240104,001045,CJ우
보험,0,0,0,0,0,0,20240104,001045,CJ우
투신,0,0,0,0,0,0,20240104,001045,CJ우
사모,0,0,0,0,0,0,20240104,001045,CJ우
은행,0,0,0,0,0,0,20240104,001045,CJ우
기타금융,0,0,0,0,0,0,20240104,001045,CJ우
연기금 등,0,0,0,0,0,0,20240104,001045,CJ우
기관합계,85,162,77,4276900,8181100,3904200,20240104,001045,CJ우
기타법인,0,1426,1426,0,72185200,72185200,20240104,001045,CJ우
개인,1720,247,-1473,87067300,12509100,-74558200,20240104,001045,CJ우
외국인,30,0,-30,1531200,0,-1531200,20240104,001045,CJ우
기타외국인,0,0,0,0,0,0,20240104,001045,CJ우
전체,1835,1835,0,92875400,92875400,0,20240104,001045,CJ우
금융투자,416,1722,1306,29381100,121516000,92134900,20240104,00104K,CJ4우(전환)
보험,0,0,0,0,0,0,20240104,00104K,CJ4우(전환)
투신,0,0,0,0,0,0,20240104,00104K,CJ4우(전환)
사모,0,0,0,0,0,0,20240104,00104K,CJ4우(전환)
은행,0,0,0,0,0,0,20240104,00104K,CJ4우(전환)
기타금융,0,0,0,0,0,0,20240104,00104K,CJ4우(전환)
연기금 등,0,0,0,0,0,0,20240104,00104K,CJ4우(전환)
기관합계,416,1722,1306,29381100,121516000,92134900,20240104,00104K,CJ4우(전환)
기타법인,0,10,10,0,705000,705000,20240104,00104K,CJ4우(전환)
개인,4200,3547,-653,296244300,250191700,-46052600,20240104,00104K,CJ4우(전환)
외국인,666,3,-663,46998200,210900,-46787300,20240104,00104K,CJ4우(전환)
기타외국인,0,0,0,0,0,0,20240104,00104K,CJ4우(전환)
전체,5282,5282,0,372623600,372623600,0,20240104,00104K,CJ4우(전환)
금융투자,7421,3031,-4390,693036600,281885700,-411150900,20240104,001040,CJ
보험,126,185,59,11684800,17166600,5481800,20240104,001040,CJ
투신,2146,1987,-159,199952600,185164200,-14788400,20240104,001040,CJ
사모,1932,4288,2356,179814900,400933200,221118300,20240104,001040,CJ
은행,0,0,0,0,0,0,20240104,001040,CJ
기타금융,0,5,5,0,463100,463100,20240104,001040,CJ
연기금 등,4460,1949,-2511,414492700,182755200,-231737500,20240104,001040,CJ
기관합계,16085,11445,-4640,1498981600,1068368000,-430613600,20240104,001040,CJ
기타법인,11,123,112,1037300,11541700,10504400,20240104,001040,CJ
개인,6596,15676,9080,617113200,1464148200,847035000,20240104,001040,CJ
외국인,19364,14858,-4506,1806382000,1383791600,-422590400,20240104,001040,CJ
기타외국인,49,3,-46,4614100,278700,-4335400,20240104,001040,CJ
전체,42105,42105,0,3928128200,3928128200,0,20240104,001040,CJ
금융투자,0,10,10,0,214000,214000,20240104,011155,CJ씨푸드1우
보험,0,0,0,0,0,0,20240104,011155,CJ씨푸드1우
투신,0,0,0,0,0,0,20240104,011155,CJ씨푸드1우
사모,0,0,0,0,0,0,20240104,011155,CJ씨푸드1우
은행,0,0,0,0,0,0,20240104,011155,CJ씨푸드1우
기타금융,0,0,0,0,0,0,20240104,011155,CJ씨푸드1우
연기금 등,0,0,0,0,0,0,20240104,011155,CJ씨푸드1우
기관합계,0,10,10,0,214000,214000,20240104,011155,CJ씨푸드1우
기타법인,0,0,0,0,0,0,20240104,011155,CJ씨푸드1우
개인,139,132,-7,3009750,2860900,-148850,20240104,011155,CJ씨푸드1우
외국인,3,0,-3,65150,0,-65150,20240104,011155,CJ씨푸드1우
기타외국인,0,0,0,0,0,0,20240104,011155,CJ씨푸드1우
전체,142,142,0,3074900,3074900,0,20240104,011155,CJ씨푸드1우
금융투자,104,0,-104,297390,0,-297390,20240104,011150,CJ씨푸드
보험,0,0,0,0,0,0,20240104,011150,CJ씨푸드
투신,0,0,0,0,0,0,20240104,011150,CJ씨푸드
사모,139,0,-139,397050,0,-397050,20240104,011150,CJ씨푸드
은행,0,0,0,0,0,0,20240104,011150,CJ씨푸드
기타금융,0,0,0,0,0,0,20240104,011150,CJ씨푸드
연기금 등,0,55,55,0,156910,156910,20240104,011150,CJ씨푸드
기관합계,243,55,-188,694440,156910,-537530,20240104,011150,CJ씨푸드
기타법인,0,0,0,0,0,0,20240104,011150,CJ씨푸드
개인,233439,189461,-43978,665154100,539447400,-125706700,20240104,011150,CJ씨푸드
외국인,14073,58121,44048,40409315,166316805,125907490,20240104,011150,CJ씨푸드
기타외국인,0,118,118,0,336740,336740,20240104,011150,CJ씨푸드
전체,247755,247755,0,706257855,706257855,0,20240104,011150,CJ씨푸드
금융투자,2,1,-1,4750,2405,-2345,20240104,058820,CMG제약
보험,0,0,0,0,0,0,20240104,058820,CMG제약
투신,0,0,0,0,0,0,20240104,058820,CMG제약
사모,0,0,0,0,0,0,20240104,058820,CMG제약
은행,0,0,0,0,0,0,20240104,058820,CMG제약
기타금융,0,0,0,0,0,0,20240104,058820,CMG제약
연기금 등,0,0,0,0,0,0,20240104,058820,CMG제약
기관합계,2,1,-1,4750,2405,-2345,20240104,058820,CMG제약
기타법인,12000,0,-12000,28560000,0,-28560000,20240104,058820,CMG제약
개인,542477,602539,60062,1295684305,1441984730,146300425,20240104,058820,CMG제약
외국인,163375,114617,-48758,393079230,273671885,-119407345,20240104,058820,CMG제약
기타외국인,348,1045,697,833710,2502975,1669265,20240104,058820,CMG제약
전체,718202,718202,0,1718161995,1718161995,0,20240104,058820,CMG제약
금융투자,6,1,-5,358100,60000,-298100,20240104,000590,CS홀딩스
보험,0,0,0,0,0,0,20240104,000590,CS홀딩스
투신,0,0,0,0,0,0,20240104,000590,CS홀딩스
사모,0,0,0,0,0,0,20240104,000590,CS홀딩스
은행,0,0,0,0,0,0,20240104,000590,CS홀딩스
기타금융,0,0,0,0,0,0,20240104,000590,CS홀딩스
연기금 등,0,0,0,0,0,0,20240104,000590,CS홀딩스
기관합계,6,1,-5,358100,60000,-298100,20240104,000590,CS홀딩스
기타법인,0,0,0,0,0,0,20240104,000590,CS홀딩스
개인,465,468,3,27803400,27982100,178700,20240104,000590,CS홀딩스
외국인,0,2,2,0,119400,119400,20240104,000590,CS홀딩스
기타외국인,0,0,0,0,0,0,20240104,000590,CS홀딩스
전체,471,471,0,28161500,28161500,0,20240104,000590,CS홀딩스
금융투자,3975,0,-3975,6360942,0,-6360942,20240104,012030,DB
보험,0,0,0,0,0,0,20240104,012030,DB
투신,0,0,0,0,0,0,20240104,012030,DB
사모,774,60124,59350,1250381,95289376,94038995,20240104,012030,DB
은행,0,0,0,0,0,0,20240104,012030,DB
기타금융,0,0,0,0,0,0,20240104,012030,DB
연기금 등,0,305,305,0,485733,485733,20240104,012030,DB
기관합계,4749,60429,55680,7611323,95775109,88163786,20240104,012030,DB
기타법인,116186,173215,57029,201371870,275429574,74057704,20240104,012030,DB
개인,15381951,15474630,92679,26749331020,27008233708,258902688,20240104,012030,DB
외국인,1724355,1534789,-189566,3037827179,2646226842,-391600337,20240104,012030,DB
기타외국인,53188,37366,-15822,93876398,64352557,-29523841,20240104,012030,DB
전체,17280429,17280429,0,30090017790,30090017790,0,20240104,012030,DB
금융투자,23793,653,-23140,1903977000,51857000,-1852120000,20240104,005830,DB손해보험
보험,6424,141,-6283,512421100,11207300,-501213800,20240104,005830,DB손해보험
투신,6145,5045,-1100,489691500,402204200,-87487300,20240104,005830,DB손해보험
사모,2023,431,-1592,161127100,34451900,-126675200,20240104,005830,DB손해보험
은행,0,0,0,0,0,0,20240104,005830,DB손해보험
기타금융,3,21,18,238200,1673500,1435300,20240104,005830,DB손해보험
연기금 등,7378,1648,-5730,589574900,131853100,-457721800,20240104,005830,DB손해보험
기관합계,45766,7939,-37827,3657029800,633247000,-3023782800,20240104,005830,DB손해보험
기타법인,4621,651,-3970,370504200,51719100,-318785100,20240104,005830,DB손해보험
개인,8468,47555,39087,676161100,3795986800,3119825700,20240104,005830,DB손해보험
외국인,47276,49605,2329,3770917200,3963373300,192456100,20240104,005830,DB손해보험
기타외국인,0,381,381,0,30286100,30286100,20240104,005830,DB손해보험
전체,106131,106131,0,8474612300,8474612300,0,20240104,005830,DB손해보험
금융투자,788,525,-263,2996435,2000250,-996185,20240104,016610,DB증권
보험,0,0,0,0,0,0,20240104,016610,DB증권
투신,0,0,0,0,0,0,20240104,016610,DB증권
사모,122,0,-122,463305,0,-463305,20240104,016610,DB증권
은행,0,0,0,0,0,0,20240104,016610,DB증권
기타금융,0,0,0,0,0,0,20240104,016610,DB증권
연기금 등,0,64,64,0,243680,243680,20240104,016610,DB증권
기관합계,910,589,-321,3459740,2243930,-1215810,20240104,016610,DB증권
기타법인,30,50005,49975,113550,190548285,190434735,20240104,016610,DB증권
개인,24140,37143,13003,91645070,140990935,49345865,20240104,016610,DB증권
외국인,62829,22,-62807,239217055,83765,-239133290,20240104,016610,DB증권
기타외국인,0,150,150,0,568500,568500,20240104,016610,DB증권
전체,87909,87909,0,334435415,334435415,0,20240104,016610,DB증권
금융투자,18636,12463,-6173,974361600,650051600,-324310000,20240104,000990,DB하이텍
보험,299,28,-271,15603300,1458800,-14144500,20240104,000990,DB하이텍
투신,4362,1076,-3286,227525200,56158000,-171367200,20240104,000990,DB하이텍
사모,21124,629,-20495,1103574500,33211200,-1070363300,20240104,000990,DB하이텍
은행,0,0,0,0,0,0,20240104,000990,DB하이텍
기타금융,2,2502,2500,104700,130975900,130871200,20240104,000990,DB하이텍
연기금 등,49610,7055,-42555,2594391100,370364300,-2224026800,20240104,000990,DB하이텍
기관합계,94033,23753,-70280,4915560400,1242219800,-3673340600,20240104,000990,DB하이텍
기타법인,5500,8756,3256,288350000,460857600,172507600,20240104,000990,DB하이텍
개인,220359,296464,76105,11531803700,15517574000,3985770300,20240104,000990,DB하이텍
외국인,59162,49548,-9614,3103610500,2590886000,-512724500,20240104,000990,DB하이텍
기타외국인,178,711,533,9323400,37110600,27787200,20240104,000990,DB하이텍
전체,379232,379232,0,19848648000,19848648000,0,20240104,000990,DB하이텍
금융투자,332,30622,30290,9428700,872846800,863418100,20240104,001530,DI동일
보험,0,0,0,0,0,0,20240104,001530,DI동일
투신,0,7663,7663,0,216058850,216058850,20240104,001530,DI동일
사모,101,400,299,2850150,11216450,8366300,20240104,001530,DI동일
은행,0,0,0,0,0,0,20240104,001530,DI동일
기타금융,0,0,0,0,0,0,20240104,001530,DI동일
연기금 등,0,38,38,0,1065600,1065600,20240104,001530,DI동일
기관합계,433,38723,38290,12278850,1101187700,1088908850,20240104,001530,DI동일
기타법인,32489,18,-32471,890213650,507200,-889706450,20240104,001530,DI동일
개인,72631,64012,-8619,2050655050,1774431050,-276224000,20240104,001530,DI동일
외국인,15527,18284,2757,436061950,511874550,75812600,20240104,001530,DI동일
기타외국인,0,43,43,0,1209000,1209000,20240104,001530,DI동일
전체,121080,121080,0,3389209500,3389209500,0,20240104,001530,DI동일
금융투자,2,2,0,48000,48200,200,20240104,000215,DL우
보험,0,0,0,0,0,0,20240104,000215,DL우
투신,0,0,0,0,0,0,20240104,000215,DL우
사모,0,0,0,0,0,0,20240104,000215,DL우
은행,0,0,0,0,0,0,20240104,000215,DL우
기타금융,0,0,0,0,0,0,20240104,000215,DL우
연기금 등,1164,0,-1164,27938450,0,-27938450,20240104,000215,DL우
기관합계,1166,2,-1164,27986450,48200,-27938250,20240104,000215,DL우
기타법인,0,0,0,0,0,0,20240104,000215,DL우
개인,1273,2393,1120,30501450,57384700,26883250,20240104,000215,DL우
외국인,12,56,44,287000,1342000,1055000,20240104,000215,DL우
기타외국인,0,0,0,0,0,0,20240104,000215,DL우
전체,2451,2451,0,58774900,58774900,0,20240104,000215,DL우
금융투자,9165,6023,-3142,458689350,303136150,-155553200,20240104,000210,DL
보험,125,10,-115,6270250,497450,-5772800,20240104,000210,DL
투신,4108,3349,-759,206172250,168689800,-37482450,20240104,000210,DL
사모,2089,0,-2089,105446250,0,-105446250,20240104,000210,DL
은행,0,0,0,0,0,0,20240104,000210,DL
기타금융,0,0,0,0,0,0,20240104,000210,DL
연기금 등,2587,16532,13945,129234850,833879000,704644150,20240104,000210,DL
기관합계,18074,25914,7840,905812950,1306202400,400389450,20240104,000210,DL
기타법인,4761,308,-4453,239927100,15089600,-224837500,20240104,000210,DL
개인,24065,10000,-14065,1209730250,498449600,-711280650,20240104,000210,DL
외국인,4558,15283,10725,227239550,765369250,538129700,20240104,000210,DL
기타외국인,74,27,-47,3752500,1351500,-2401000,20240104,000210,DL
전체,51532,51532,0,2586462350,2586462350,0,20240104,000210,DL
금융투자,2,3,1,38030,57130,19100,20240104,37550K,DL이앤씨우
보험,0,0,0,0,0,0,20240104,37550K,DL이앤씨우
투신,0,0,0,0,0,0,20240104,37550K,DL이앤씨우
사모,0,0,0,0,0,0,20240104,37550K,DL이앤씨우
은행,0,0,0,0,0,0,20240104,37550K,DL이앤씨우
기타금융,0,0,0,0,0,0,20240104,37550K,DL이앤씨우
연기금 등,1863,0,-1863,35439190,0,-35439190,20240104,37550K,DL이앤씨우
기관합계,1865,3,-1862,35477220,57130,-35420090,20240104,37550K,DL이앤씨우
기타법인,0,0,0,0,0,0,20240104,37550K,DL이앤씨우
개인,2407,4516,2109,45856520,85973020,40116500,20240104,37550K,DL이앤씨우
외국인,248,0,-248,4715430,0,-4715430,20240104,37550K,DL이앤씨우
기타외국인,0,1,1,0,19020,19020,20240104,37550K,DL이앤씨우
전체,4520,4520,0,86049170,86049170,0,20240104,37550K,DL이앤씨우
금융투자,905,1,-904,21991000,24200,-21966800,20240104,37550L,DL이앤씨2우(전환)
보험,0,0,0,0,0,0,20240104,37550L,DL이앤씨2우(전환)
투신,0,0,0,0,0,0,20240104,37550L,DL이앤씨2우(전환)
사모,0,0,0,0,0,0,20240104,37550L,DL이앤씨2우(전환)
은행,0,0,0,0,0,0,20240104,37550L,DL이앤씨2우(전환)
기타금융,0,0,0,0,0,0,20240104,37550L,DL이앤씨2우(전환)
연기금 등,0,0,0,0,0,0,20240104,37550L,DL이앤씨2우(전환)
기관합계,905,1,-904,21991000,24200,-21966800,20240104,37550L,DL이앤씨2우(전환)
기타법인,0,21,21,0,504000,504000,20240104,37550L,DL이앤씨2우(전환)
개인,3515,4394,879,85159350,106524450,21365100,20240104,37550L,DL이앤씨2우(전환)
외국인,9,13,4,217000,314700,97700,20240104,37550L,DL이앤씨2우(전환)
기타외국인,0,0,0,0,0,0,20240104,37550L,DL이앤씨2우(전환)
전체,4429,4429,0,107367350,107367350,0,20240104,37550L,DL이앤씨2우(전환)
금융투자,18306,2481,-15825,680732900,93127500,-587605400,20240104,375500,DL이앤씨
보험,1345,5416,4071,50207650,202479750,152272100,20240104,375500,DL이앤씨
투신,1964,5024,3060,73059250,187488850,114429600,20240104,375500,DL이앤씨
사모,1253,0,-1253,46620950,0,-46620950,20240104,375500,DL이앤씨
은행,0,0,0,0,0,0,20240104,375500,DL이앤씨
기타금융,1565,0,-1565,58255750,0,-58255750,20240104,375500,DL이앤씨
연기금 등,1439,1041,-398,53680900,38729650,-14951250,20240104,375500,DL이앤씨
기관합계,25872,13962,-11910,962557400,521825750,-440731650,20240104,375500,DL이앤씨
기타법인,376,34275,33899,14131850,1280078600,1265946750,20240104,375500,DL이앤씨
개인,48099,24160,-23939,1795133650,900035900,-895097750,20240104,375500,DL이앤씨
외국인,24973,26927,1954,932468050,1002482200,70014150,20240104,375500,DL이앤씨
기타외국인,32,28,-4,1171700,1040200,-131500,20240104,375500,DL이앤씨
전체,99352,99352,0,3705462650,3705462650,0,20240104,375500,DL이앤씨
금융투자,138,33,-105,594830,142270,-452560,20240104,155660,DSR
보험,0,0,0,0,0,0,20240104,155660,DSR
투신,0,21,21,0,90935,90935,20240104,155660,DSR
사모,83,0,-83,358560,0,-358560,20240104,155660,DSR
은행,0,0,0,0,0,0,20240104,155660,DSR
기타금융,0,0,0,0,0,0,20240104,155660,DSR
연기금 등,0,25,25,0,108175,108175,20240104,155660,DSR
기관합계,221,79,-142,953390,341380,-612010,20240104,155660,DSR
기타법인,0,6,6,0,26070,26070,20240104,155660,DSR
개인,6220,7670,1450,26821050,33082025,6260975,20240104,155660,DSR
외국인,1318,4,-1314,5692255,17220,-5675035,20240104,155660,DSR
기타외국인,0,0,0,0,0,0,20240104,155660,DSR
전체,7759,7759,0,33466695,33466695,0,20240104,155660,DSR
금융투자,97,2,-95,408745,8480,-400265,20240104,069730,DSR제강
보험,0,0,0,0,0,0,20240104,069730,DSR제강
투신,0,270,270,0,1136250,1136250,20240104,069730,DSR제강
사모,55,0,-55,231895,0,-231895,20240104,069730,DSR제강
은행,0,0,0,0,0,0,20240104,069730,DSR제강
기타금융,0,0,0,0,0,0,20240104,069730,DSR제강
연기금 등,0,22,22,0,93130,93130,20240104,069730,DSR제강
기관합계,152,294,142,640640,1237860,597220,20240104,069730,DSR제강
기타법인,0,0,0,0,0,0,20240104,069730,DSR제강
개인,9298,13404,4106,39263020,56606570,17343550,20240104,069730,DSR제강
외국인,4273,25,-4248,18046335,105565,-17940770,20240104,069730,DSR제강
기타외국인,0,0,0,0,0,0,20240104,069730,DSR제강
전체,13723,13723,0,57949995,57949995,0,20240104,069730,DSR제강
금융투자,1155,0,-1155,323886500,0,-323886500,20240104,017860,DS단석
보험,0,0,0,0,0,0,20240104,017860,DS단석
투신,566,26,-540,160067500,7293000,-152774500,20240104,017860,DS단석
사모,0,30,30,0,8535000,8535000,20240104,017860,DS단석
은행,0,0,0,0,0,0,20240104,017860,DS단석
기타금융,0,24,24,0,6836500,6836500,20240104,017860,DS단석
연기금 등,0,208,208,0,58442000,58442000,20240104,017860,DS단석
기관합계,1721,288,-1433,483954000,81106500,-402847500,20240104,017860,DS단석
기타법인,1023,835,-188,289991500,236128500,-53863000,20240104,017860,DS단석
개인,251951,263560,11609,71964648000,75288488000,3323840000,20240104,017860,DS단석
외국인,18253,8342,-9911,5265044500,2420649500,-2844395000,20240104,017860,DS단석
기타외국인,610,533,-77,174204000,151469500,-22734500,20240104,017860,DS단석
전체,273558,273558,0,78177842000,78177842000,0,20240104,017860,DS단석
금융투자,2430,1190,-1240,146873100,72036400,-74836700,20240104,017940,E1
보험,0,0,0,0,0,0,20240104,017940,E1
투신,2000,1,-1999,120925600,60600,-120865000,20240104,017940,E1
사모,27,0,-27,1636100,0,-1636100,20240104,017940,E1
은행,12,0,-12,726300,0,-726300,20240104,017940,E1
기타금융,0,0,0,0,0,0,20240104,017940,E1
연기금 등,2427,10,-2417,146907700,603800,-146303900,20240104,017940,E1
기관합계,6896,1201,-5695,417068800,72700800,-344368000,20240104,017940,E1
기타법인,0,254,254,0,15382100,15382100,20240104,017940,E1
개인,17303,14759,-2544,1048033300,893119100,-154914200,20240104,017940,E1
외국인,2151,10136,7985,130336100,614236200,483900100,20240104,017940,E1
기타외국인,0,0,0,0,0,0,20240104,017940,E1
전체,26350,26350,0,1595438200,1595438200,0,20240104,017940,E1
금융투자,2989,57045,54056,11028940,210080835,199051895,20240104,365550,ESR켄달스퀘어리츠
보험,0,0,0,0,0,0,20240104,365550,ESR켄달스퀘어리츠
투신,0,0,0,0,0,0,20240104,365550,ESR켄달스퀘어리츠
사모,822,0,-822,3033865,0,-3033865,20240104,365550,ESR켄달스퀘어리츠
