투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
금융투자,10335,8942,-1393,39024375,33795625,-5228750,20240103,027410,BGF
보험,220,0,-220,830925,0,-830925,20240103,027410,BGF
투신,44,5,-39,165660,18825,-146835,20240103,027410,BGF
사모,325,14,-311,1226175,53195,-1172980,20240103,027410,BGF
은행,0,0,0,0,0,0,20240103,027410,BGF
기타금융,0,0,0,0,0,0,20240103,027410,BGF
연기금 등,0,0,0,0,0,0,20240103,027410,BGF
기관합계,10924,8961,-1963,41247135,33867645,-7379490,20240103,027410,BGF
기타법인,0,0,0,0,0,0,20240103,027410,BGF
개인,80220,72512,-7708,302878065,273796270,-29081795,20240103,027410,BGF
외국인,4198,13864,9666,15883030,52325490,36442460,20240103,027410,BGF
기타외국인,0,5,5,0,18825,18825,20240103,027410,BGF
전체,95342,95342,0,360008230,360008230,0,20240103,027410,BGF
금융투자,208489,20479,-188010,1455003780,143175330,-1311828450,20240103,138930,BNK금융지주
보험,1392,912,-480,9720680,6383830,-3336850,20240103,138930,BNK금융지주
투신,7256,4489,-2767,50682620,31422820,-19259800,20240103,138930,BNK금융지주
사모,10281,4688,-5593,71846930,32699480,-39147450,20240103,138930,BNK금융지주
은행,0,0,0,0,0,0,20240103,138930,BNK금융지주
기타금융,1,1,0,6990,6980,-10,20240103,138930,BNK금융지주
연기금 등,9424,8088,-1336,65735690,56446510,-9289180,20240103,138930,BNK금융지주
기관합계,236843,38657,-198186,1652996690,270134950,-1382861740,20240103,138930,BNK금융지주
기타법인,26988,30032,3044,188163960,209354070,21190110,20240103,138930,BNK금융지주
개인,212288,232670,20382,1483288620,1623978680,140690060,20240103,138930,BNK금융지주
외국인,89126,263638,174512,622852720,1842103540,1219250820,20240103,138930,BNK금융지주
기타외국인,38,286,248,266000,1996750,1730750,20240103,138930,BNK금융지주
전체,565283,565283,0,3947567990,3947567990,0,20240103,138930,BNK금융지주
금융투자,0,0,0,0,0,0,20240103,001465,BYC우
보험,0,0,0,0,0,0,20240103,001465,BYC우
투신,0,0,0,0,0,0,20240103,001465,BYC우
사모,0,0,0,0,0,0,20240103,001465,BYC우
은행,0,0,0,0,0,0,20240103,001465,BYC우
기타금융,0,0,0,0,0,0,20240103,001465,BYC우
연기금 등,0,0,0,0,0,0,20240103,001465,BYC우
기관합계,0,0,0,0,0,0,20240103,001465,BYC우
기타법인,0,0,0,0,0,0,20240103,001465,BYC우
개인,15,15,0,2114400,2114400,0,20240103,001465,BYC우
외국인,0,0,0,0,0,0,20240103,001465,BYC우
기타외국인,0,0,0,0,0,0,20240103,001465,BYC우
전체,15,15,0,2114400,2114400,0,20240103,001465,BYC우
금융투자,7,3,-4,2918000,1261000,-1657000,20240103,001460,BYC
보험,0,0,0,0,0,0,20240103,001460,BYC
투신,4,0,-4,1666000,0,-1666000,20240103,001460,BYC
사모,0,0,0,0,0,0,20240103,001460,BYC
은행,0,0,0,0,0,0,20240103,001460,BYC
기타금융,0,0,0,0,0,0,20240103,001460,BYC
연기금 등,0,0,0,0,0,0,20240103,001460,BYC
기관합계,11,3,-8,4584000,1261000,-3323000,20240103,001460,BYC
기타법인,0,7,7,0,2930500,2930500,20240103,001460,BYC
개인,31,32,1,13008000,13400500,392500,20240103,001460,BYC
외국인,0,0,0,0,0,0,20240103,001460,BYC
기타외국인,0,0,0,0,0,0,20240103,001460,BYC
전체,42,42,0,17592000,17592000,0,20240103,001460,BYC
금융투자,1,1,0,51300,51400,100,20240103,001045,CJ우
보험,0,0,0,0,0,0,20240103,001045,CJ우
투신,0,0,0,0,0,0,20240103,001045,CJ우
사모,0,0,0,0,0,0,20240103,001045,CJ우
은행,0,0,0,0,0,0,20240103,001045,CJ우
기타금융,0,0,0,0,0,0,20240103,001045,CJ우
연기금 등,0,0,0,0,0,0,20240103,001045,CJ우
기관합계,1,1,0,51300,51400,100,20240103,001045,CJ우
기타법인,0,235,235,0,12038100,12038100,20240103,001045,CJ우
개인,514,280,-234,26379900,14392900,-11987000,20240103,001045,CJ우
외국인,1,0,-1,51200,0,-51200,20240103,001045,CJ우
기타외국인,0,0,0,0,0,0,20240103,001045,CJ우
전체,516,516,0,26482400,26482400,0,20240103,001045,CJ우
금융투자,1200,796,-404,85171400,56567400,-28604000,20240103,00104K,CJ4우(전환)
보험,42,0,-42,2978300,0,-2978300,20240103,00104K,CJ4우(전환)
투신,0,0,0,0,0,0,20240103,00104K,CJ4우(전환)
사모,0,0,0,0,0,0,20240103,00104K,CJ4우(전환)
은행,0,0,0,0,0,0,20240103,00104K,CJ4우(전환)
기타금융,0,0,0,0,0,0,20240103,00104K,CJ4우(전환)
연기금 등,92,0,-92,6525800,0,-6525800,20240103,00104K,CJ4우(전환)
기관합계,1334,796,-538,94675500,56567400,-38108100,20240103,00104K,CJ4우(전환)
기타법인,0,0,0,0,0,0,20240103,00104K,CJ4우(전환)
개인,2591,3766,1175,184554700,267824700,83270000,20240103,00104K,CJ4우(전환)
외국인,643,6,-637,45588200,426300,-45161900,20240103,00104K,CJ4우(전환)
기타외국인,0,0,0,0,0,0,20240103,00104K,CJ4우(전환)
전체,4568,4568,0,324818400,324818400,0,20240103,00104K,CJ4우(전환)
금융투자,22437,3869,-18568,2132095400,368627400,-1763468000,20240103,001040,CJ
보험,4297,4124,-173,408553800,396337100,-12216700,20240103,001040,CJ
투신,1313,19840,18527,125148100,1889513200,1764365100,20240103,001040,CJ
사모,967,16160,15193,91572100,1544111600,1452539500,20240103,001040,CJ
은행,139,0,-139,13172100,0,-13172100,20240103,001040,CJ
기타금융,98,0,-98,9286200,0,-9286200,20240103,001040,CJ
연기금 등,6490,555,-5935,615678100,53128100,-562550000,20240103,001040,CJ
기관합계,35741,44548,8807,3395505800,4251717400,856211600,20240103,001040,CJ
기타법인,3603,151,-3452,346053400,14184800,-331868600,20240103,001040,CJ
개인,27196,20547,-6649,2601227800,1954928200,-646299600,20240103,001040,CJ
외국인,25040,26334,1294,2386781000,2508737600,121956600,20240103,001040,CJ
기타외국인,0,0,0,0,0,0,20240103,001040,CJ
전체,91580,91580,0,8729568000,8729568000,0,20240103,001040,CJ
금융투자,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
보험,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
투신,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
사모,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
은행,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
기타금융,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
연기금 등,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
기관합계,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
기타법인,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
개인,418,421,3,8958350,9022750,64400,20240103,011155,CJ씨푸드1우
외국인,3,0,-3,64400,0,-64400,20240103,011155,CJ씨푸드1우
기타외국인,0,0,0,0,0,0,20240103,011155,CJ씨푸드1우
전체,421,421,0,9022750,9022750,0,20240103,011155,CJ씨푸드1우
금융투자,408,3,-405,1171860,8700,-1163160,20240103,011150,CJ씨푸드
보험,0,0,0,0,0,0,20240103,011150,CJ씨푸드
투신,17,0,-17,48790,0,-48790,20240103,011150,CJ씨푸드
사모,119,0,-119,343860,0,-343860,20240103,011150,CJ씨푸드
은행,0,0,0,0,0,0,20240103,011150,CJ씨푸드
기타금융,0,0,0,0,0,0,20240103,011150,CJ씨푸드
연기금 등,0,0,0,0,0,0,20240103,011150,CJ씨푸드
기관합계,544,3,-541,1564510,8700,-1555810,20240103,011150,CJ씨푸드
기타법인,3,350,347,8675,1009750,1001075,20240103,011150,CJ씨푸드
개인,181172,189785,8613,522968320,548135140,25166820,20240103,011150,CJ씨푸드
외국인,21394,11431,-9963,62139595,33074105,-29065490,20240103,011150,CJ씨푸드
기타외국인,15,1559,1544,43425,4496830,4453405,20240103,011150,CJ씨푸드
전체,203128,203128,0,586724525,586724525,0,20240103,011150,CJ씨푸드
금융투자,14,71,57,34405,173255,138850,20240103,058820,CMG제약
보험,0,0,0,0,0,0,20240103,058820,CMG제약
투신,0,0,0,0,0,0,20240103,058820,CMG제약
사모,0,0,0,0,0,0,20240103,058820,CMG제약
은행,0,0,0,0,0,0,20240103,058820,CMG제약
기타금융,0,0,0,0,0,0,20240103,058820,CMG제약
연기금 등,0,0,0,0,0,0,20240103,058820,CMG제약
기관합계,14,71,57,34405,173255,138850,20240103,058820,CMG제약
기타법인,0,0,0,0,0,0,20240103,058820,CMG제약
개인,622899,506138,-116761,1520956960,1235978420,-284978540,20240103,058820,CMG제약
외국인,75740,199610,123870,185050870,487366255,302315385,20240103,058820,CMG제약
기타외국인,7177,11,-7166,17502445,26750,-17475695,20240103,058820,CMG제약
전체,705830,705830,0,1723544680,1723544680,0,20240103,058820,CMG제약
금융투자,5,0,-5,295500,0,-295500,20240103,000590,CS홀딩스
보험,0,0,0,0,0,0,20240103,000590,CS홀딩스
투신,2,0,-2,118200,0,-118200,20240103,000590,CS홀딩스
사모,1,0,-1,59400,0,-59400,20240103,000590,CS홀딩스
은행,0,0,0,0,0,0,20240103,000590,CS홀딩스
기타금융,0,0,0,0,0,0,20240103,000590,CS홀딩스
연기금 등,0,0,0,0,0,0,20240103,000590,CS홀딩스
기관합계,8,0,-8,473100,0,-473100,20240103,000590,CS홀딩스
기타법인,0,0,0,0,0,0,20240103,000590,CS홀딩스
개인,780,760,-20,46329900,45142700,-1187200,20240103,000590,CS홀딩스
외국인,4,24,20,240400,1424700,1184300,20240103,000590,CS홀딩스
기타외국인,0,8,8,0,476000,476000,20240103,000590,CS홀딩스
전체,792,792,0,47043400,47043400,0,20240103,000590,CS홀딩스
금융투자,3031,0,-3031,4849616,0,-4849616,20240103,012030,DB
보험,0,0,0,0,0,0,20240103,012030,DB
투신,94,11,-83,150400,17600,-132800,20240103,012030,DB
사모,100688,149723,49035,161417224,239258238,77841014,20240103,012030,DB
은행,0,0,0,0,0,0,20240103,012030,DB
기타금융,0,0,0,0,0,0,20240103,012030,DB
연기금 등,0,5000,5000,0,7985000,7985000,20240103,012030,DB
기관합계,103813,154734,50921,166417240,247260838,80843598,20240103,012030,DB
기타법인,0,0,0,0,0,0,20240103,012030,DB
개인,808746,888694,79948,1298081950,1427989134,129907184,20240103,012030,DB
외국인,191544,56912,-134632,308531363,91777453,-216753910,20240103,012030,DB
기타외국인,2153,5916,3763,3486606,9489734,6003128,20240103,012030,DB
전체,1106256,1106256,0,1776517159,1776517159,0,20240103,012030,DB
금융투자,36399,1674,-34725,2956248900,136111300,-2820137600,20240103,005830,DB손해보험
보험,4748,4679,-69,385779200,380703300,-5075900,20240103,005830,DB손해보험
투신,3742,1340,-2402,303846700,108923000,-194923700,20240103,005830,DB손해보험
사모,2250,1528,-722,182606000,124198300,-58407700,20240103,005830,DB손해보험
은행,0,0,0,0,0,0,20240103,005830,DB손해보험
기타금융,3,3,0,243300,244400,1100,20240103,005830,DB손해보험
연기금 등,13860,34526,20666,1127187900,2809845500,1682657600,20240103,005830,DB손해보험
기관합계,61002,43750,-17252,4955912000,3560025800,-1395886200,20240103,005830,DB손해보험
기타법인,388,689,301,31548600,56031200,24482600,20240103,005830,DB손해보험
개인,10312,25666,15354,839678800,2082821500,1243142700,20240103,005830,DB손해보험
외국인,40832,39646,-1186,3317560700,3219591800,-97968900,20240103,005830,DB손해보험
기타외국인,57,2840,2783,4628400,230858200,226229800,20240103,005830,DB손해보험
전체,112591,112591,0,9149328500,9149328500,0,20240103,005830,DB손해보험
금융투자,691,212,-479,2636410,814050,-1822360,20240103,016610,DB증권
보험,75,0,-75,285970,0,-285970,20240103,016610,DB증권
투신,17,0,-17,64770,0,-64770,20240103,016610,DB증권
사모,147,57,-90,560730,218510,-342220,20240103,016610,DB증권
은행,0,0,0,0,0,0,20240103,016610,DB증권
기타금융,0,0,0,0,0,0,20240103,016610,DB증권
연기금 등,0,0,0,0,0,0,20240103,016610,DB증권
기관합계,930,269,-661,3547880,1032560,-2515320,20240103,016610,DB증권
기타법인,200,0,-200,762000,0,-762000,20240103,016610,DB증권
개인,5999,19840,13841,22956420,75823220,52866800,20240103,016610,DB증권
외국인,14232,1010,-13222,54369390,3857110,-50512280,20240103,016610,DB증권
기타외국인,18,260,242,68850,991650,922800,20240103,016610,DB증권
전체,21379,21379,0,81704540,81704540,0,20240103,016610,DB증권
금융투자,29067,24576,-4491,1542903300,1298154600,-244748700,20240103,000990,DB하이텍
보험,4297,100,-4197,226271300,5358500,-220912800,20240103,000990,DB하이텍
투신,51393,790,-50603,2716711400,41549700,-2675161700,20240103,000990,DB하이텍
사모,30918,7491,-23427,1634801300,395589100,-1239212200,20240103,000990,DB하이텍
은행,0,0,0,0,0,0,20240103,000990,DB하이텍
기타금융,6,2416,2410,315900,127062700,126746800,20240103,000990,DB하이텍
연기금 등,173578,29733,-143845,9166026100,1574048700,-7591977400,20240103,000990,DB하이텍
기관합계,289259,65106,-224153,15287029300,3441763300,-11845266000,20240103,000990,DB하이텍
기타법인,1358,4271,2913,72299200,225652900,153353700,20240103,000990,DB하이텍
개인,434839,572126,137287,23078704800,30332784100,7254079300,20240103,000990,DB하이텍
외국인,117275,199119,81844,6242655100,10569035100,4326380000,20240103,000990,DB하이텍
기타외국인,977,3086,2109,51744400,163197400,111453000,20240103,000990,DB하이텍
전체,843708,843708,0,44732432800,44732432800,0,20240103,000990,DB하이텍
금융투자,939,98,-841,25861500,2704300,-23157200,20240103,001530,DI동일
보험,0,87,87,0,2404400,2404400,20240103,001530,DI동일
투신,183,2,-181,5069100,55400,-5013700,20240103,001530,DI동일
사모,126,78,-48,3475050,2152650,-1322400,20240103,001530,DI동일
은행,0,0,0,0,0,0,20240103,001530,DI동일
기타금융,300,0,-300,8280000,0,-8280000,20240103,001530,DI동일
연기금 등,0,0,0,0,0,0,20240103,001530,DI동일
기관합계,1548,265,-1283,42685650,7316750,-35368900,20240103,001530,DI동일
기타법인,31527,12,-31515,862129400,331250,-861798150,20240103,001530,DI동일
개인,55090,87334,32244,1519638200,2406374450,886736250,20240103,001530,DI동일
외국인,19687,20175,488,543258950,551875500,8616550,20240103,001530,DI동일
기타외국인,0,66,66,0,1814250,1814250,20240103,001530,DI동일
전체,107852,107852,0,2967712200,2967712200,0,20240103,001530,DI동일
금융투자,2,2,0,48350,48650,300,20240103,000215,DL우
보험,0,0,0,0,0,0,20240103,000215,DL우
투신,0,0,0,0,0,0,20240103,000215,DL우
사모,0,0,0,0,0,0,20240103,000215,DL우
은행,0,0,0,0,0,0,20240103,000215,DL우
기타금융,0,0,0,0,0,0,20240103,000215,DL우
연기금 등,0,0,0,0,0,0,20240103,000215,DL우
기관합계,2,2,0,48350,48650,300,20240103,000215,DL우
기타법인,0,0,0,0,0,0,20240103,000215,DL우
개인,236,232,-4,5760900,5664400,-96500,20240103,000215,DL우
외국인,4,8,4,97750,193950,96200,20240103,000215,DL우
기타외국인,0,0,0,0,0,0,20240103,000215,DL우
전체,242,242,0,5907000,5907000,0,20240103,000215,DL우
금융투자,12352,2215,-10137,612743750,110300700,-502443050,20240103,000210,DL
보험,120,23,-97,5944150,1145600,-4798550,20240103,000210,DL
투신,464,2817,2353,22859900,139818250,116958350,20240103,000210,DL
사모,1615,52,-1563,80356500,2561000,-77795500,20240103,000210,DL
은행,0,0,0,0,0,0,20240103,000210,DL
기타금융,0,0,0,0,0,0,20240103,000210,DL
연기금 등,2519,1668,-851,124733200,82882900,-41850300,20240103,000210,DL
기관합계,17070,6775,-10295,846637500,336708450,-509929050,20240103,000210,DL
기타법인,7,8,1,350700,398400,47700,20240103,000210,DL
개인,15714,18593,2879,781040800,922265300,141224500,20240103,000210,DL
외국인,3586,11001,7415,178023250,546680100,368656850,20240103,000210,DL
기타외국인,0,0,0,0,0,0,20240103,000210,DL
전체,36377,36377,0,1806052250,1806052250,0,20240103,000210,DL
금융투자,1,1,0,19020,19000,-20,20240103,37550K,DL이앤씨우
보험,0,0,0,0,0,0,20240103,37550K,DL이앤씨우
투신,0,0,0,0,0,0,20240103,37550K,DL이앤씨우
사모,0,0,0,0,0,0,20240103,37550K,DL이앤씨우
은행,0,0,0,0,0,0,20240103,37550K,DL이앤씨우
기타금융,0,0,0,0,0,0,20240103,37550K,DL이앤씨우
연기금 등,0,0,0,0,0,0,20240103,37550K,DL이앤씨우
기관합계,1,1,0,19020,19000,-20,20240103,37550K,DL이앤씨우
기타법인,0,0,0,0,0,0,20240103,37550K,DL이앤씨우
개인,4205,4609,404,79994280,87666190,7671910,20240103,37550K,DL이앤씨우
외국인,404,0,-404,7671890,0,-7671890,20240103,37550K,DL이앤씨우
기타외국인,0,0,0,0,0,0,20240103,37550K,DL이앤씨우
전체,4610,4610,0,87685190,87685190,0,20240103,37550K,DL이앤씨우
금융투자,2799,2854,55,67139750,68558700,1418950,20240103,37550L,DL이앤씨2우(전환)
보험,0,0,0,0,0,0,20240103,37550L,DL이앤씨2우(전환)
투신,0,0,0,0,0,0,20240103,37550L,DL이앤씨2우(전환)
사모,0,0,0,0,0,0,20240103,37550L,DL이앤씨2우(전환)
은행,0,0,0,0,0,0,20240103,37550L,DL이앤씨2우(전환)
기타금융,0,0,0,0,0,0,20240103,37550L,DL이앤씨2우(전환)
연기금 등,0,0,0,0,0,0,20240103,37550L,DL이앤씨2우(전환)
기관합계,2799,2854,55,67139750,68558700,1418950,20240103,37550L,DL이앤씨2우(전환)
기타법인,0,0,0,0,0,0,20240103,37550L,DL이앤씨2우(전환)
개인,13677,13373,-304,328380500,320977450,-7403050,20240103,37550L,DL이앤씨2우(전환)
외국인,90,339,249,2160000,8144100,5984100,20240103,37550L,DL이앤씨2우(전환)
기타외국인,0,0,0,0,0,0,20240103,37550L,DL이앤씨2우(전환)
전체,16566,16566,0,397680250,397680250,0,20240103,37550L,DL이앤씨2우(전환)
금융투자,26092,9954,-16138,955785350,365038150,-590747200,20240103,375500,DL이앤씨
보험,1898,19,-1879,69554250,699200,-68855050,20240103,375500,DL이앤씨
투신,2202,2065,-137,80762250,75706000,-5056250,20240103,375500,DL이앤씨
사모,1778,682,-1096,65186350,24863800,-40322550,20240103,375500,DL이앤씨
은행,0,0,0,0,0,0,20240103,375500,DL이앤씨
기타금융,0,0,0,0,0,0,20240103,375500,DL이앤씨
연기금 등,1245,20827,19582,45693650,765050900,719357250,20240103,375500,DL이앤씨
기관합계,33215,33547,332,1216981850,1231358050,14376200,20240103,375500,DL이앤씨
기타법인,546,19858,19312,20093600,730734700,710641100,20240103,375500,DL이앤씨
개인,100027,34330,-65697,3661638900,1255975850,-2405663050,20240103,375500,DL이앤씨
외국인,24531,70614,46083,900286250,2582027000,1681740750,20240103,375500,DL이앤씨
기타외국인,30,0,-30,1095000,0,-1095000,20240103,375500,DL이앤씨
전체,158349,158349,0,5800095600,5800095600,0,20240103,375500,DL이앤씨
금융투자,1058,943,-115,4572985,4068920,-504065,20240103,155660,DSR
보험,0,0,0,0,0,0,20240103,155660,DSR
투신,14,0,-14,60830,0,-60830,20240103,155660,DSR
사모,50,0,-50,216500,0,-216500,20240103,155660,DSR
은행,0,0,0,0,0,0,20240103,155660,DSR
기타금융,0,0,0,0,0,0,20240103,155660,DSR
연기금 등,0,0,0,0,0,0,20240103,155660,DSR
기관합계,1122,943,-179,4850315,4068920,-781395,20240103,155660,DSR
기타법인,0,5,5,0,21815,21815,20240103,155660,DSR
개인,11815,12634,819,51101545,54648465,3546920,20240103,155660,DSR
외국인,645,0,-645,2787340,0,-2787340,20240103,155660,DSR
기타외국인,0,0,0,0,0,0,20240103,155660,DSR
전체,13582,13582,0,58739200,58739200,0,20240103,155660,DSR
금융투자,99,3,-96,417745,12640,-405105,20240103,069730,DSR제강
보험,0,0,0,0,0,0,20240103,069730,DSR제강
투신,9,720,711,37980,3033485,2995505,20240103,069730,DSR제강
사모,49,0,-49,206170,0,-206170,20240103,069730,DSR제강
은행,0,0,0,0,0,0,20240103,069730,DSR제강
기타금융,0,0,0,0,0,0,20240103,069730,DSR제강
연기금 등,0,0,0,0,0,0,20240103,069730,DSR제강
기관합계,157,723,566,661895,3046125,2384230,20240103,069730,DSR제강
기타법인,0,0,0,0,0,0,20240103,069730,DSR제강
개인,5192,7895,2703,21874260,33261860,11387600,20240103,069730,DSR제강
외국인,3269,0,-3269,13771830,0,-13771830,20240103,069730,DSR제강
기타외국인,0,0,0,0,0,0,20240103,069730,DSR제강
전체,8618,8618,0,36307985,36307985,0,20240103,069730,DSR제강
금융투자,21,517,496,6134500,148469500,142335000,20240103,017860,DS단석
보험,0,100,100,0,28683000,28683000,20240103,017860,DS단석
투신,29,1891,1862,8482500,548214500,539732000,20240103,017860,DS단석
사모,486,70,-416,138492500,20262500,-118230000,20240103,017860,DS단석
은행,0,0,0,0,0,0,20240103,017860,DS단석
기타금융,0,0,0,0,0,0,20240103,017860,DS단석
연기금 등,0,300,300,0,86179500,86179500,20240103,017860,DS단석
기관합계,536,2878,2342,153109500,831809000,678699500,20240103,017860,DS단석
기타법인,2529,1647,-882,742513500,473547500,-268966000,20240103,017860,DS단석
개인,627995,616829,-11166,182247956000,179094156000,-3153800000,20240103,017860,DS단석
외국인,20582,30219,9637,5988833000,8713622500,2724789500,20240103,017860,DS단석
기타외국인,1021,1090,69,296566000,315843000,19277000,20240103,017860,DS단석
전체,652663,652663,0,189428978000,189428978000,0,20240103,017860,DS단석
금융투자,678,273,-405,40571000,16321100,-24249900,20240103,017940,E1
보험,17,0,-17,1014500,0,-1014500,20240103,017940,E1
투신,3007,0,-3007,179337800,0,-179337800,20240103,017940,E1
사모,22,1,-21,1315600,59800,-1255800,20240103,017940,E1
은행,0,0,0,0,0,0,20240103,017940,E1
기타금융,0,3009,3009,0,180454000,180454000,20240103,017940,E1
연기금 등,1000,0,-1000,59700000,0,-59700000,20240103,017940,E1
기관합계,4724,3283,-1441,281938900,196834900,-85104000,20240103,017940,E1
기타법인,0,61,61,0,3656700,3656700,20240103,017940,E1
개인,15847,18096,2249,947339300,1080900700,133561400,20240103,017940,E1
외국인,8168,7297,-871,488778500,436545200,-52233300,20240103,017940,E1
기타외국인,0,2,2,0,119200,119200,20240103,017940,E1
전체,28739,28739,0,1718056700,1718056700,0,20240103,017940,E1
금융투자,20363,63928,43565,75514755,236988865,161474110,20240103,365550,ESR켄달스퀘어리츠
보험,179,9916,9737,661910,36746960,36085050,20240103,365550,ESR켄달스퀘어리츠
투신,582,13,-569,2152610,48360,-2104250,20240103,365550,ESR켄달스퀘어리츠
