투자자구분,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수,date,stock_code,stock_name
기관합계,5003,4808,-195,86225920,84509030,-1716890,20240213,006840,AK홀딩스
기타법인,261,21,-240,4593960,362760,-4231200,20240213,006840,AK홀딩스
개인,9896,9436,-460,171028360,162956110,-8072250,20240213,006840,AK홀딩스
외국인,3312,4205,893,58075300,72061440,13986140,20240213,006840,AK홀딩스
기타외국인,0,2,2,0,34200,34200,20240213,006840,AK홀딩스
전체,18472,18472,0,319923540,319923540,0,20240213,006840,AK홀딩스
금융투자,1541,6912,5371,206027200,926586900,720559700,20240213,282330,BGF리테일
보험,341,10,-331,45592000,1336100,-44255900,20240213,282330,BGF리테일
투신,177,52,-125,23734400,6961000,-16773400,20240213,282330,BGF리테일
사모,814,327,-487,108981600,43692200,-65289400,20240213,282330,BGF리테일
은행,0,0,0,0,0,0,20240213,282330,BGF리테일
기타금융,1,1,0,133000,133800,800,20240213,282330,BGF리테일
연기금 등,6722,723,-5999,899713500,96571400,-803142100,20240213,282330,BGF리테일
기관합계,9596,8025,-1571,1284181700,1075281400,-208900300,20240213,282330,BGF리테일
기타법인,0,275,275,0,36757400,36757400,20240213,282330,BGF리테일
개인,6607,14257,7650,886286400,1905467900,1019181500,20240213,282330,BGF리테일
외국인,25189,18836,-6353,3369200500,2522297200,-846903300,20240213,282330,BGF리테일
기타외국인,3,2,-1,402900,267600,-135300,20240213,282330,BGF리테일
전체,41395,41395,0,5540071500,5540071500,0,20240213,282330,BGF리테일
금융투자,22590,22385,-205,93543955,92701370,-842585,20240213,027410,BGF
보험,0,21,21,0,87775,87775,20240213,027410,BGF
투신,104,677,573,432120,2800635,2368515,20240213,027410,BGF
사모,63,2053,1990,256900,8507235,8250335,20240213,027410,BGF
은행,1225,0,-1225,5054155,0,-5054155,20240213,027410,BGF
기타금융,0,0,0,0,0,0,20240213,027410,BGF
연기금 등,0,17307,17307,0,71638980,71638980,20240213,027410,BGF
기관합계,23982,42443,18461,99287130,175735995,76448865,20240213,027410,BGF
기타법인,25,0,-25,103875,0,-103875,20240213,027410,BGF
개인,290056,217159,-72897,1202414075,901089320,-301324755,20240213,027410,BGF
외국인,45336,99783,54447,187506840,412429415,224922575,20240213,027410,BGF
기타외국인,0,14,14,0,57190,57190,20240213,027410,BGF
전체,359399,359399,0,1489311920,1489311920,0,20240213,027410,BGF
금융투자,241344,250596,9252,1895709500,1971473380,75763880,20240213,138930,BNK금융지주
보험,4601,3030,-1571,35946300,23589830,-12356470,20240213,138930,BNK금융지주
투신,126772,17367,-109405,997846180,136451600,-861394580,20240213,138930,BNK금융지주
사모,61281,3650,-57631,479199760,28767340,-450432420,20240213,138930,BNK금융지주
은행,355,0,-355,2803790,0,-2803790,20240213,138930,BNK금융지주
기타금융,0,0,0,0,0,0,20240213,138930,BNK금융지주
연기금 등,38199,4036,-34163,297572730,31719440,-265853290,20240213,138930,BNK금융지주
기관합계,472552,278679,-193873,3709078260,2192001590,-1517076670,20240213,138930,BNK금융지주
기타법인,22487,10961,-11526,178254450,86184720,-92069730,20240213,138930,BNK금융지주
개인,670001,721302,51301,5279777940,5677692920,397914980,20240213,138930,BNK금융지주
외국인,491237,648688,157451,3866407600,5103916980,1237509380,20240213,138930,BNK금융지주
기타외국인,3388,35,-3353,26553190,275230,-26277960,20240213,138930,BNK금융지주
전체,1659665,1659665,0,13060071440,13060071440,0,20240213,138930,BNK금융지주
금융투자,0,0,0,0,0,0,20240213,001465,BYC우
보험,0,0,0,0,0,0,20240213,001465,BYC우
투신,0,0,0,0,0,0,20240213,001465,BYC우
사모,0,0,0,0,0,0,20240213,001465,BYC우
은행,0,0,0,0,0,0,20240213,001465,BYC우
기타금융,0,0,0,0,0,0,20240213,001465,BYC우
연기금 등,0,0,0,0,0,0,20240213,001465,BYC우
기관합계,0,0,0,0,0,0,20240213,001465,BYC우
기타법인,0,0,0,0,0,0,20240213,001465,BYC우
개인,137,137,0,19927900,19927900,0,20240213,001465,BYC우
외국인,0,0,0,0,0,0,20240213,001465,BYC우
기타외국인,0,0,0,0,0,0,20240213,001465,BYC우
전체,137,137,0,19927900,19927900,0,20240213,001465,BYC우
금융투자,4,4,0,1668000,1671000,3000,20240213,001460,BYC
보험,0,0,0,0,0,0,20240213,001460,BYC
투신,0,3,3,0,1255000,1255000,20240213,001460,BYC
사모,0,33,33,0,13858500,13858500,20240213,001460,BYC
은행,0,0,0,0,0,0,20240213,001460,BYC
기타금융,0,0,0,0,0,0,20240213,001460,BYC
연기금 등,0,0,0,0,0,0,20240213,001460,BYC
기관합계,4,40,36,1668000,16784500,15116500,20240213,001460,BYC
기타법인,10,0,-10,4165000,0,-4165000,20240213,001460,BYC
개인,81,55,-26,33901500,22950000,-10951500,20240213,001460,BYC
외국인,0,0,0,0,0,0,20240213,001460,BYC
기타외국인,0,0,0,0,0,0,20240213,001460,BYC
전체,95,95,0,39734500,39734500,0,20240213,001460,BYC
금융투자,17,17,0,929800,931100,1300,20240213,001045,CJ우
보험,0,611,611,0,33428900,33428900,20240213,001045,CJ우
투신,466,0,-466,25162200,0,-25162200,20240213,001045,CJ우
사모,0,0,0,0,0,0,20240213,001045,CJ우
은행,0,0,0,0,0,0,20240213,001045,CJ우
기타금융,0,0,0,0,0,0,20240213,001045,CJ우
연기금 등,0,0,0,0,0,0,20240213,001045,CJ우
기관합계,483,628,145,26092000,34360000,8268000,20240213,001045,CJ우
기타법인,144,139,-5,7855300,7527400,-327900,20240213,001045,CJ우
개인,1527,1348,-179,83522900,73517400,-10005500,20240213,001045,CJ우
외국인,72,110,38,3954100,5965900,2011800,20240213,001045,CJ우
기타외국인,0,1,1,0,53600,53600,20240213,001045,CJ우
전체,2226,2226,0,121424300,121424300,0,20240213,001045,CJ우
금융투자,2417,1871,-546,188770000,146608700,-42161300,20240213,00104K,CJ4우(전환)
보험,2,0,-2,158600,0,-158600,20240213,00104K,CJ4우(전환)
투신,1,0,-1,77300,0,-77300,20240213,00104K,CJ4우(전환)
사모,0,1210,1210,0,94690400,94690400,20240213,00104K,CJ4우(전환)
은행,0,0,0,0,0,0,20240213,00104K,CJ4우(전환)
기타금융,0,0,0,0,0,0,20240213,00104K,CJ4우(전환)
연기금 등,0,0,0,0,0,0,20240213,00104K,CJ4우(전환)
기관합계,2420,3081,661,189005900,241299100,52293200,20240213,00104K,CJ4우(전환)
기타법인,0,217,217,0,17055000,17055000,20240213,00104K,CJ4우(전환)
개인,4650,4532,-118,364986200,355346100,-9640100,20240213,00104K,CJ4우(전환)
외국인,2642,1882,-760,207611100,147903000,-59708100,20240213,00104K,CJ4우(전환)
기타외국인,0,0,0,0,0,0,20240213,00104K,CJ4우(전환)
전체,9712,9712,0,761603200,761603200,0,20240213,00104K,CJ4우(전환)
금융투자,16998,34344,17346,1773025300,3588021200,1814995900,20240213,001040,CJ
보험,4877,2603,-2274,509098100,270410100,-238688000,20240213,001040,CJ
투신,34950,3009,-31941,3632865600,312360600,-3320505000,20240213,001040,CJ
사모,4029,5821,1792,420372500,605856000,185483500,20240213,001040,CJ
은행,0,4600,4600,0,488486500,488486500,20240213,001040,CJ
기타금융,1045,4,-1041,108297500,428200,-107869300,20240213,001040,CJ
연기금 등,13463,9660,-3803,1396015000,1015168400,-380846600,20240213,001040,CJ
기관합계,75362,60041,-15321,7839674000,6280731000,-1558943000,20240213,001040,CJ
기타법인,4072,2334,-1738,428399400,244158500,-184240900,20240213,001040,CJ
개인,54340,54238,-102,5730464000,5710950200,-19513800,20240213,001040,CJ
외국인,32249,49297,17048,3413408400,5164576800,1751168400,20240213,001040,CJ
기타외국인,74,187,113,7931800,19461100,11529300,20240213,001040,CJ
전체,166097,166097,0,17419877600,17419877600,0,20240213,001040,CJ
금융투자,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
보험,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
투신,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
사모,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
은행,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
기타금융,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
연기금 등,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
기관합계,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
기타법인,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
개인,121,121,0,2507050,2507050,0,20240213,011155,CJ씨푸드1우
외국인,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
기타외국인,0,0,0,0,0,0,20240213,011155,CJ씨푸드1우
전체,121,121,0,2507050,2507050,0,20240213,011155,CJ씨푸드1우
금융투자,0,3,3,0,8625,8625,20240213,011150,CJ씨푸드
보험,0,8,8,0,23005,23005,20240213,011150,CJ씨푸드
투신,0,0,0,0,0,0,20240213,011150,CJ씨푸드
사모,24,52,28,68865,149500,80635,20240213,011150,CJ씨푸드
은행,0,0,0,0,0,0,20240213,011150,CJ씨푸드
기타금융,0,0,0,0,0,0,20240213,011150,CJ씨푸드
연기금 등,0,0,0,0,0,0,20240213,011150,CJ씨푸드
기관합계,24,63,39,68865,181130,112265,20240213,011150,CJ씨푸드
기타법인,350,0,-350,1004500,0,-1004500,20240213,011150,CJ씨푸드
개인,45385,35611,-9774,130203605,102130460,-28073145,20240213,011150,CJ씨푸드
외국인,1532,13607,12075,4397300,39053980,34656680,20240213,011150,CJ씨푸드
기타외국인,2000,10,-1990,5720000,28700,-5691300,20240213,011150,CJ씨푸드
전체,49291,49291,0,141394270,141394270,0,20240213,011150,CJ씨푸드
금융투자,3554,3552,-2,8041095,8009770,-31325,20240213,058820,CMG제약
보험,0,0,0,0,0,0,20240213,058820,CMG제약
투신,0,0,0,0,0,0,20240213,058820,CMG제약
사모,0,0,0,0,0,0,20240213,058820,CMG제약
은행,0,0,0,0,0,0,20240213,058820,CMG제약
기타금융,0,0,0,0,0,0,20240213,058820,CMG제약
연기금 등,0,0,0,0,0,0,20240213,058820,CMG제약
기관합계,3554,3552,-2,8041095,8009770,-31325,20240213,058820,CMG제약
기타법인,0,0,0,0,0,0,20240213,058820,CMG제약
개인,306669,224369,-82300,691552430,505694480,-185857950,20240213,058820,CMG제약
외국인,12818,96066,83248,28819315,216827375,188008060,20240213,058820,CMG제약
기타외국인,1000,54,-946,2240000,121215,-2118785,20240213,058820,CMG제약
전체,324041,324041,0,730652840,730652840,0,20240213,058820,CMG제약
금융투자,50,297,247,3295700,19614500,16318800,20240213,000590,CS홀딩스
보험,0,510,510,0,33607600,33607600,20240213,000590,CS홀딩스
투신,0,0,0,0,0,0,20240213,000590,CS홀딩스
사모,31,23,-8,2047600,1523500,-524100,20240213,000590,CS홀딩스
은행,0,0,0,0,0,0,20240213,000590,CS홀딩스
기타금융,0,0,0,0,0,0,20240213,000590,CS홀딩스
연기금 등,0,0,0,0,0,0,20240213,000590,CS홀딩스
기관합계,81,830,749,5343300,54745600,49402300,20240213,000590,CS홀딩스
기타법인,0,0,0,0,0,0,20240213,000590,CS홀딩스
개인,930,535,-395,61338300,35252500,-26085800,20240213,000590,CS홀딩스
외국인,356,2,-354,23448000,131500,-23316500,20240213,000590,CS홀딩스
기타외국인,0,0,0,0,0,0,20240213,000590,CS홀딩스
전체,1367,1367,0,90129600,90129600,0,20240213,000590,CS홀딩스
금융투자,0,39,39,0,62868,62868,20240213,012030,DB
보험,0,0,0,0,0,0,20240213,012030,DB
투신,0,1208,1208,0,1950628,1950628,20240213,012030,DB
사모,133,2674,2541,214265,4317691,4103426,20240213,012030,DB
은행,0,0,0,0,0,0,20240213,012030,DB
기타금융,0,0,0,0,0,0,20240213,012030,DB
연기금 등,0,0,0,0,0,0,20240213,012030,DB
기관합계,133,3921,3788,214265,6331187,6116922,20240213,012030,DB
기타법인,0,0,0,0,0,0,20240213,012030,DB
개인,238094,188938,-49156,384167685,304775514,-79392171,20240213,012030,DB
외국인,12736,58104,45368,20558163,93833412,73275249,20240213,012030,DB
기타외국인,0,0,0,0,0,0,20240213,012030,DB
전체,250963,250963,0,404940113,404940113,0,20240213,012030,DB
금융투자,20793,33102,12309,2034399900,3253133200,1218733300,20240213,005830,DB손해보험
보험,3057,3729,672,297160000,364139700,66979700,20240213,005830,DB손해보험
투신,20357,2331,-18026,1992334600,228534000,-1763800600,20240213,005830,DB손해보험
사모,5387,2588,-2799,526698400,253577100,-273121300,20240213,005830,DB손해보험
은행,0,0,0,0,0,0,20240213,005830,DB손해보험
기타금융,1,2,1,99100,198000,98900,20240213,005830,DB손해보험
연기금 등,13930,5187,-8743,1363701500,513072500,-850629000,20240213,005830,DB손해보험
기관합계,63525,46939,-16586,6214393500,4612654500,-1601739000,20240213,005830,DB손해보험
기타법인,0,667,667,0,65735400,65735400,20240213,005830,DB손해보험
개인,24049,33094,9045,2362349200,3242082800,879733600,20240213,005830,DB손해보험
외국인,157966,164830,6864,15525783144,16181070144,655287000,20240213,005830,DB손해보험
기타외국인,0,10,10,0,983000,983000,20240213,005830,DB손해보험
전체,245540,245540,0,24102525844,24102525844,0,20240213,005830,DB손해보험
금융투자,4413,4227,-186,19335580,18569185,-766395,20240213,016610,DB증권
보험,0,0,0,0,0,0,20240213,016610,DB증권
투신,57,330,273,250230,1447025,1196795,20240213,016610,DB증권
사모,28,659,631,122765,2889570,2766805,20240213,016610,DB증권
은행,0,0,0,0,0,0,20240213,016610,DB증권
기타금융,0,0,0,0,0,0,20240213,016610,DB증권
연기금 등,0,0,0,0,0,0,20240213,016610,DB증권
기관합계,4498,5216,718,19708575,22905780,3197205,20240213,016610,DB증권
기타법인,456,1100,644,2002250,4810000,2807750,20240213,016610,DB증권
개인,116332,100254,-16078,510073355,439437775,-70635580,20240213,016610,DB증권
외국인,3097,18898,15801,13576990,82975345,69398355,20240213,016610,DB증권
기타외국인,1085,0,-1085,4767730,0,-4767730,20240213,016610,DB증권
전체,125468,125468,0,550128900,550128900,0,20240213,016610,DB증권
금융투자,195759,76610,-119149,9721704850,3811815750,-5909889100,20240213,000990,DB하이텍
보험,1360,53,-1307,67389550,2632450,-64757100,20240213,000990,DB하이텍
투신,1443,72,-1371,71575100,3572250,-68002850,20240213,000990,DB하이텍
사모,28982,55,-28927,1437722150,2727100,-1434995050,20240213,000990,DB하이텍
은행,0,0,0,0,0,0,20240213,000990,DB하이텍
기타금융,1,1,0,49500,49700,200,20240213,000990,DB하이텍
연기금 등,53901,21481,-32420,2676550200,1068293750,-1608256450,20240213,000990,DB하이텍
기관합계,281446,98272,-183174,13974991350,4889091000,-9085900350,20240213,000990,DB하이텍
기타법인,1356,61525,60169,67338600,3050558200,2983219600,20240213,000990,DB하이텍
개인,164788,178652,13864,8182487850,8863357300,680869450,20240213,000990,DB하이텍
외국인,25181,131982,106801,1255342650,6561196900,5305854250,20240213,000990,DB하이텍
기타외국인,113,2453,2340,5608950,121566000,115957050,20240213,000990,DB하이텍
전체,472884,472884,0,23485769400,23485769400,0,20240213,000990,DB하이텍
금융투자,289,594,305,8392650,17167800,8775150,20240213,001530,DI동일
보험,0,51,51,0,1484800,1484800,20240213,001530,DI동일
투신,59,1638,1579,1718550,47689000,45970450,20240213,001530,DI동일
사모,1779,361,-1418,51431650,10495750,-40935900,20240213,001530,DI동일
은행,0,0,0,0,0,0,20240213,001530,DI동일
기타금융,0,0,0,0,0,0,20240213,001530,DI동일
연기금 등,0,0,0,0,0,0,20240213,001530,DI동일
기관합계,2127,2644,517,61542850,76837350,15294500,20240213,001530,DI동일
기타법인,728,34009,33281,21114600,984936350,963821750,20240213,001530,DI동일
개인,85471,23405,-62066,2481003850,679880050,-1801123800,20240213,001530,DI동일
외국인,7503,35854,28351,217126650,1041511400,824384750,20240213,001530,DI동일
기타외국인,200,117,-83,5790250,3413050,-2377200,20240213,001530,DI동일
전체,96029,96029,0,2786578200,2786578200,0,20240213,001530,DI동일
금융투자,138,393,255,3724550,10703850,6979300,20240213,000215,DL우
보험,0,0,0,0,0,0,20240213,000215,DL우
투신,0,0,0,0,0,0,20240213,000215,DL우
사모,0,0,0,0,0,0,20240213,000215,DL우
은행,0,0,0,0,0,0,20240213,000215,DL우
기타금융,0,0,0,0,0,0,20240213,000215,DL우
연기금 등,0,0,0,0,0,0,20240213,000215,DL우
기관합계,138,393,255,3724550,10703850,6979300,20240213,000215,DL우
기타법인,0,0,0,0,0,0,20240213,000215,DL우
개인,3360,3108,-252,91191700,84297050,-6894650,20240213,000215,DL우
외국인,7,4,-3,192050,107400,-84650,20240213,000215,DL우
기타외국인,0,0,0,0,0,0,20240213,000215,DL우
전체,3505,3505,0,95108300,95108300,0,20240213,000215,DL우
금융투자,6743,16579,9836,365749400,903509400,537760000,20240213,000210,DL
보험,345,60,-285,18468900,3181800,-15287100,20240213,000210,DL
투신,5449,12,-5437,295161100,650200,-294510900,20240213,000210,DL
사모,4940,867,-4073,261993200,47506200,-214487000,20240213,000210,DL
은행,0,0,0,0,0,0,20240213,000210,DL
기타금융,0,0,0,0,0,0,20240213,000210,DL
연기금 등,12962,1216,-11746,695502200,64896900,-630605300,20240213,000210,DL
기관합계,30439,18734,-11705,1636874800,1019744500,-617130300,20240213,000210,DL
기타법인,8270,79,-8191,449891400,4189200,-445702200,20240213,000210,DL
개인,31052,52123,21071,1689823700,2829618900,1139795200,20240213,000210,DL
외국인,17345,16164,-1181,950771700,873487100,-77284600,20240213,000210,DL
기타외국인,0,6,6,0,321900,321900,20240213,000210,DL
전체,87106,87106,0,4727361600,4727361600,0,20240213,000210,DL
금융투자,119,131,12,2373920,2607770,233850,20240213,37550K,DL이앤씨우
보험,0,0,0,0,0,0,20240213,37550K,DL이앤씨우
투신,0,0,0,0,0,0,20240213,37550K,DL이앤씨우
사모,0,0,0,0,0,0,20240213,37550K,DL이앤씨우
은행,0,0,0,0,0,0,20240213,37550K,DL이앤씨우
기타금융,0,0,0,0,0,0,20240213,37550K,DL이앤씨우
연기금 등,0,0,0,0,0,0,20240213,37550K,DL이앤씨우
기관합계,119,131,12,2373920,2607770,233850,20240213,37550K,DL이앤씨우
기타법인,0,0,0,0,0,0,20240213,37550K,DL이앤씨우
개인,569,513,-56,11334560,10226050,-1108510,20240213,37550K,DL이앤씨우
외국인,21,65,44,418840,1293500,874660,20240213,37550K,DL이앤씨우
기타외국인,0,0,0,0,0,0,20240213,37550K,DL이앤씨우
전체,709,709,0,14127320,14127320,0,20240213,37550K,DL이앤씨우
금융투자,178,1384,1206,4592600,35654250,31061650,20240213,37550L,DL이앤씨2우(전환)
보험,0,0,0,0,0,0,20240213,37550L,DL이앤씨2우(전환)
투신,0,0,0,0,0,0,20240213,37550L,DL이앤씨2우(전환)
사모,0,0,0,0,0,0,20240213,37550L,DL이앤씨2우(전환)
은행,0,0,0,0,0,0,20240213,37550L,DL이앤씨2우(전환)
기타금융,0,0,0,0,0,0,20240213,37550L,DL이앤씨2우(전환)
연기금 등,0,0,0,0,0,0,20240213,37550L,DL이앤씨2우(전환)
기관합계,178,1384,1206,4592600,35654250,31061650,20240213,37550L,DL이앤씨2우(전환)
기타법인,725,0,-725,18560000,0,-18560000,20240213,37550L,DL이앤씨2우(전환)
개인,2975,2422,-553,76879550,62532150,-14347400,20240213,37550L,DL이앤씨2우(전환)
외국인,12,84,72,306650,2152400,1845750,20240213,37550L,DL이앤씨2우(전환)
기타외국인,0,0,0,0,0,0,20240213,37550L,DL이앤씨2우(전환)
전체,3890,3890,0,100338800,100338800,0,20240213,37550L,DL이앤씨2우(전환)
금융투자,7593,25146,17553,302209050,1002167750,699958700,20240213,375500,DL이앤씨
보험,3192,2624,-568,126772500,104409150,-22363350,20240213,375500,DL이앤씨
투신,7315,31460,24145,290545500,1254018950,963473450,20240213,375500,DL이앤씨
사모,5335,704,-4631,212624200,28035400,-184588800,20240213,375500,DL이앤씨
은행,0,0,0,0,0,0,20240213,375500,DL이앤씨
기타금융,5,1,-4,200000,39900,-160100,20240213,375500,DL이앤씨
연기금 등,498,21891,21393,19787900,872607050,852819150,20240213,375500,DL이앤씨
기관합계,23938,81826,57888,952139150,3261278200,2309139050,20240213,375500,DL이앤씨
기타법인,108,8,-100,4300800,318350,-3982450,20240213,375500,DL이앤씨
개인,72105,27069,-45036,2873335050,1076344200,-1796990850,20240213,375500,DL이앤씨
외국인,44124,31382,-12742,1757854300,1250089250,-507765050,20240213,375500,DL이앤씨
기타외국인,10,0,-10,400700,0,-400700,20240213,375500,DL이앤씨
전체,140285,140285,0,5588030000,5588030000,0,20240213,375500,DL이앤씨
금융투자,290,575,285,1252535,2482825,1230290,20240213,155660,DSR
보험,0,3,3,0,12965,12965,20240213,155660,DSR
투신,0,0,0,0,0,0,20240213,155660,DSR
사모,11,11,0,47490,47575,85,20240213,155660,DSR
은행,0,0,0,0,0,0,20240213,155660,DSR
기타금융,0,0,0,0,0,0,20240213,155660,DSR
연기금 등,0,0,0,0,0,0,20240213,155660,DSR
기관합계,301,589,288,1300025,2543365,1243340,20240213,155660,DSR
기타법인,0,0,0,0,0,0,20240213,155660,DSR
개인,14461,12546,-1915,62388320,54128785,-8259535,20240213,155660,DSR
외국인,95,1722,1627,409410,7425605,7016195,20240213,155660,DSR
기타외국인,0,0,0,0,0,0,20240213,155660,DSR
전체,14857,14857,0,64097755,64097755,0,20240213,155660,DSR
금융투자,1,2,1,4190,8375,4185,20240213,069730,DSR제강
보험,0,0,0,0,0,0,20240213,069730,DSR제강
투신,0,786,786,0,3288400,3288400,20240213,069730,DSR제강
사모,10,188,178,41815,787780,745965,20240213,069730,DSR제강
은행,0,0,0,0,0,0,20240213,069730,DSR제강
기타금융,0,0,0,0,0,0,20240213,069730,DSR제강
연기금 등,0,0,0,0,0,0,20240213,069730,DSR제강
기관합계,11,976,965,46005,4084555,4038550,20240213,069730,DSR제강
기타법인,0,1000,1000,0,4177500,4177500,20240213,069730,DSR제강
개인,33743,38730,4987,141162630,161956250,20793620,20240213,069730,DSR제강
외국인,13063,6111,-6952,54604850,25595180,-29009670,20240213,069730,DSR제강
기타외국인,0,0,0,0,0,0,20240213,069730,DSR제강
전체,46817,46817,0,195813485,195813485,0,20240213,069730,DSR제강
금융투자,100,70,-30,18350000,12877900,-5472100,20240213,017860,DS단석
보험,0,1,1,0,183700,183700,20240213,017860,DS단석
투신,0,39,39,0,7218200,7218200,20240213,017860,DS단석
사모,0,79,79,0,14623500,14623500,20240213,017860,DS단석
은행,0,0,0,0,0,0,20240213,017860,DS단석
기타금융,0,0,0,0,0,0,20240213,017860,DS단석
연기금 등,0,0,0,0,0,0,20240213,017860,DS단석
기관합계,100,189,89,18350000,34903300,16553300,20240213,017860,DS단석
기타법인,330,838,508,61089100,155140800,94051700,20240213,017860,DS단석
개인,95742,73748,-21994,17666989700,13632489600,-4034500100,20240213,017860,DS단석
외국인,12372,33761,21389,2291048700,6213127700,3922079000,20240213,017860,DS단석
기타외국인,214,222,8,39303200,41119300,1816100,20240213,017860,DS단석
전체,108758,108758,0,20076780700,20076780700,0,20240213,017860,DS단석
금융투자,2040,1962,-78,133197500,127867400,-5330100,20240213,017940,E1
보험,0,1,1,0,65300,65300,20240213,017940,E1
투신,8,51,43,522700,3326900,2804200,20240213,017940,E1
사모,8,102,94,522700,6654400,6131700,20240213,017940,E1
은행,183,0,-183,11948000,0,-11948000,20240213,017940,E1
기타금융,0,0,0,0,0,0,20240213,017940,E1
연기금 등,357,0,-357,23209000,0,-23209000,20240213,017940,E1
기관합계,2596,2116,-480,169399900,137914000,-31485900,20240213,017940,E1
기타법인,0,468,468,0,30497000,30497000,20240213,017940,E1
개인,15845,12104,-3741,1033599100,789291000,-244308100,20240213,017940,E1
외국인,3097,6830,3733,201870600,445869600,243999000,20240213,017940,E1
기타외국인,0,20,20,0,1298000,1298000,20240213,017940,E1
전체,21538,21538,0,1404869600,1404869600,0,20240213,017940,E1
금융투자,22574,77350,54776,87446225,300233595,212787370,20240213,365550,ESR켄달스퀘어리츠
보험,0,1,1,0,3880,3880,20240213,365550,ESR켄달스퀘어리츠
투신,10031,1480,-8551,38919125,5739745,-33179380,20240213,365550,ESR켄달스퀘어리츠
사모,141,22993,22852,545670,89214610,88668940,20240213,365550,ESR켄달스퀘어리츠
